authors,category,content,date,id,img_src,section,tags,title,topics,url
Matthew Lynley,Apps,"Dropbox continues to tune its products as it tries to tap a bigger audience within larger companies with some updates today to its collaboration tool Paper, including the ability to preview documents before loading them.
As a blank slate, Paper is increasingly popular with designers you might talk to in Silicon Valley. It basically turns the process of designing and building a product spec into a living, breathing flow of information online. As such, Dropbox seems to have started to recognize the opportunity of catering to these users as it starts the drip-drip-drip of incremental product updates to suit those popular needs.
Here’s a quick rundown of what’s getting updated today: users are able to create folders on their mobile devices and move Paper documents into them; they can now delete or archive their Paper documents on their phones; finally, users can now preview Paper documents before opening them. All of these seem to be on the smallish side, but they’re worth noting as Dropbox is a company that touts its simplicity and has to take care not to feature creep a product like Paper.
Dropbox is also giving developers a way to create or edit Paper documents in their own apps, which is a move that will potentially move the product outside of the bounds of the traditional Dropbox experience. But this is also important because it gives third parties which are accustomed to working on these kinds of documents in their own environments a way to do that with Dropbox.
That’s a perpetual danger for any company that tries to lean on its brand as a simpler product, especially as the company tries to break into a mainstream enterprise tool that has to cater to dozens of different team requirements. Dropbox’s challenge is building a more generalized, abstract version of the collaboration tools you might find in other massive products.
It’s going to need to do just that as the company seems increasingly primed for an IPO. The company is reportedly following all the incremental steps toward going public. It’s inevitably going to be compared to companies like Box or Microsoft, but with an origin story as a consumer product, it has to provide a unique pitch if it looks to become a full-fledged business that’s able to tap both consumer and enterprise demand.",2017-08-30,1533753,https://tctechcrunch2011.files.wordpress.com/2016/08/dropbox-paper-beta.png?w=738,mobile/,paper,Dropbox Paper gets document previews and some other small updates,"microsoft,box,dropbox-inc",https://techcrunch.com/2017/08/30/dropbox-paper-gets-document-previews-and-some-other-small-updates/
Natasha Lomas,Apps,"Those betting big on AI making voice the dominant user interface of the future are not betting so big as to believe their respective artificially intelligent voice assistants will be the sole vocal oracle that Internet users want or need.
And so Microsoft’s Satya Nadella and Amazon’s Jeff Bezos are today announcing a tie-up, which will — at an unspecified point later this year — enable users of the latter’s Alexa voice assistant to ask her to summon Microsoft’s Cortana voice assistant to ask it to do stuff, and vice versa.
Here are the pair’s respective statements on the move:
And here’s how they sum up the win-win benefits they see for their respective users by letting their voice assistants interoperate:
The main thing to note here — aside from how clumsy it’s going to be having one voice assistant summon another — is that Cortana and Alexa play in very different spheres; one being productivity and business user focused, and the other being ecommerce/entertainment and consumer focused.
Which means there’s little strategic reason for Alexa or Cortana to be overly territorial vis-a-vis each other at this point vs — on the flip side — the extra utility they reckon they can reap by agreeing to integrate their products and expanding the relative capabilities of each.
So really this alliance is mostly a commentary on the slender individual utility currently offered by each/any of these heavily hyped voice assistant technologies.
In an interview about the tie-up with The New York Times, Bezos envisaged a future where people are turning to different AIs for different areas of expertise — akin to asking one friend for advice about hiking and another for restaurant recommendations.
“I want them to have access to as many of those AIs as possible,” he is quoted as saying.
Bezos also professed himself open to the idea of interoperating with Apple’s Siri and Google’s eponymous voice AI — although he confirmed neither had been approached.
And, to be clear, there seems zero chance of Apple and Google inking on the interoperability line, given they control the two dominant mobile ecosystems and therefore have different strategic ecosystem priorities vs Amazon and Microsoft (the two companies which, let us not forget, lost out in the mobile platform race).
So, in sum, if you can’t beat the dominant mobile platforms, you can at least forge wider product integrations to try to offer a more compelling app proposition.",2017-08-30,1533486,https://tctechcrunch2011.files.wordpress.com/2017/07/gettyimages-482028705.jpg?w=738,mobile/,"cortana,micrsoft",Amazon and Microsoft agree their voice assistants will talk (to each other),"jeff-bezos,amazon",https://techcrunch.com/2017/08/30/amazon-and-microsoft-agree-their-voice-assistants-will-talk-to-each-other/
Ron Miller,Apps,"There is a general misconception that Apple is strictly about consumer tools, but the fact is that the company has a big presence in the enterprise just by the sheer number of iPhones and iPads in the business world. It also has some high-profile partnerships with hefty enterprise vendors like IBM, SAP and Cisco. Today, Apple announced that it is building on those relationships with a brand new partnership with Accenture, the global consulting firm.
The companies plan to work together to help customers build advanced digital projects on iOS devices. Apple of course brings its iOS expertise to the table. Accenture comes into play because it understands how to connect to legacy backend systems that are lurking inside every large enterprise organization. The company has also long worked with established companies that are trying to become digital operations. Both of these are targets for the new project.
Ten years after the iPhone debuted, there are more in-house iOS programmers and more mobile development projects than ever before, but companies have struggled to take advantage of iOS to build digital tools to truly transform organizations and how they operate, according to Susan Prescott, VP for apps, markets and services at Apple.
“We’ve seen an increase in development efforts within companies. In fact, in the last three years, the number of in-house iOS developers has doubled,” she said. “So the demand is definitely there, but enterprises still need great partners to reinvent workflows and tap into backend systems.”
She adds, “This partnership with Accenture is about taking that further. What’s really exciting is that this isn’t just about optimizing existing apps and business processes — it’s about designing new apps and experiences using new technologies.”
Apple is looking to work directly with Accenture and enterprise customers to help them dig into enterprise data, and find new workflows that they have never considered before. This isn’t unlike what it has been doing (and continues to do) with IBM, but Apple says it’s going to have a seat at the table with Accenture personnel and share their expertise around iOS to help solve unique enterprise problems — and that is a big difference with this project.
As for Accenture, Gene Reznick, senior managing director for technology ecosystem and ventures for the firm, says they are looking to capitalize on some specific areas with this partnership including helping to create “engaging user experiences.” They hope to improve how organizations interact with customers in a digital way, something that continues to elude many companies. Secondly, they want to make that experience as meaningful as possible by building connections to relevant back-end systems and surfacing helpful data.
While this could take many forms, they see exploiting the burgeoning area of Internet of Things, where they could build iOS applications to help monitor large industrial machines or other complex operations from an iPad or iPhone. They could supplement this idea by building augmented reality applications with Apple’s AR development toolset, ARKit to help with training or repair assistance right on the iOS device.
For starters, the teams will work together in San Francisco, but the hope is that over time, they will expand the project and build additional teams at some subset of the 30 Accenture Studios located throughout the world.",2017-08-29,1532738,https://tctechcrunch2011.files.wordpress.com/2016/09/img_8960.jpg?w=738,mobile/,"partnerships,accenture,ios,apple-inc",Apple and Accenture teaming up to help enterprises build advanced mobility tools,,https://techcrunch.com/2017/08/29/apple-and-accenture-teaming-up-to-help-enterprises-build-advanced-mobility-tools/
Devin Coldewey,Gadgets,"If you like to keep on top of the latest display tech, you’re probably familiar with Ray Soneira’s exhaustive testing of the screens on the newest smartphones and other devices. His latest target is the Galaxy Note 8, and it turns out Samsung’s excellent phablet sports the best screen they’ve ever seen on a phone.
It shouldn’t come as that great of a surprise — OLED screens are the future, of course, and although early models were far from competitive, steady improvements have led to the tech leapfrogging traditional LCDs.
But don’t take my word for it. Look at that beautiful signature up top. And more importantly, Soneira’s article concludes:
Of particular interest were the phone’s multiple calibrated display modes, all of which have as good or better color accuracy than the best screens out there — but have subtle or not-so-subtle differences in how they render an image. There’s also a user-adjustable white balance setting, which photographers and anyone sensitive to color temperature will appreciate.
The full rundown of new and improved features is worth reading, so take a few minutes to check out the state of the art.
An interesting thing to think about given the surpassing excellence of the Note 8 display is whether others — particularly Apple — can challenge them. If the iPhone is indeed going to go to OLED soon, it likely wouldn’t be able to claim anything but playing catch-up, though Apple has been spinning its catch-up moves pretty well over the last few years. But although its IPS LCDs are counted among the best in the world, it’s going to be a stretch for them to say they’re superior to the competition.
Right now, however, the main problem is there just aren’t enough of the high-quality OLED units to supply everyone who wants them, let alone Apple. So it’s a bit of a moot point for the present. 2018, however, may be a very interesting one for the display market.",2017-08-28,1532442,https://tctechcrunch2011.files.wordpress.com/2017/08/samsung-galaxy-note-8-21.jpg?w=738,mobile/,"smarthph,galaxy-note-8",Tests put Galaxy Note 8 at the top of the smartphone display heap,samsung,https://techcrunch.com/2017/08/28/tests-put-galaxy-note-8-at-the-top-of-the-smartphone-display-heap/
Matthew Lynley,Apps,"Last week, Amazon said that its massive $13.7 billion deal to acquire Whole Foods is wrapping up on Monday — giving it access to one of the strongest food brands in the United States, as well as hundreds of grocery stores in metropolitan areas.
That means it’s going to be easier and easier for people to get access to great ingredients, and there’s been a continued trickle of suggestions that Amazon will be gunning for a massive business that helped Blue Apron go public — a trickle that has since tempered Wall Street’s appetite for that business.
All this raises a ton of questions as to what the future of Blue Apron is as Amazon looks primed to bulldoze into its territory in a very Amazon move. But as the specter of Amazon getting into meal-kit delivery looms, let’s review really quickly what Blue Apron has going for it:

Still, Blue Apron’s stock fell quite dramatically again after it released its most-recent quarterly earnings report, even though the business showed some signs of life. It signaled that the company would likely continue to see losses going forward — projecting a net loss between $121 million and $128 million. Investors looking for a kind of performance like the flash of life that it showed earlier even amid a heavy burn rate to acquire customers seem likely to be disappointed in the near term as the company calibrates for a future where Amazon may go after its business.
While Blue Apron requires an aggressive marketing engine — especially as it tries to expand beyond metropolitan areas, which are probably its sweet spot — still seems primed for a product that could grow organically. One example would be that the product seems like a very natural fit for a gift for occasions like weddings, birthdays or the holidays. This seems like obvious low-hanging fruit, where it can turn around and rely on that branding and consumer experience in order to convert those customers to more long-term ones and start the cycle again.
Blue Apron can again lean on that strong brand that it’s built as one of the big anticipated consumer IPOs for 2017, even if it was a flop. Blue Apron at the beginning of 2018 — if it can last out to the holiday quarter — may end up looking like a much healthier Blue Apron at the middle of 2017.
To be sure, Blue Apron’s growth has greatly decelerated (in the same fashion most companies do as they mature), and there really isn’t a lot of data to predict that forward:

One of Blue Apron’s biggest challenges may end up being Amazon’s Prime business. The company said Prime members will soon see “special savings” when it comes to Whole Foods, which could end up being pretty much anything. Knowing Amazon, it’s likely to run a ton of experiments to figure out how to quickly quash any competitors and then decide how to grow it into a mature, profitable business later.
In the end, the drip-drip-drip of aggressive news about a potential Amazon competitor will probably continue to put a lot of pressure on Blue Apron, especially as it still seems to be racking up losses. But the company has shown that it’s willing to re-orient itself following the IPO, including making some changes in the executive ranks and some organizational changes.
And while Amazon even seems to be testing a product in the vein of Stitch Fix, that company has still filed confidentially to go public — and is going to charge forward despite the specter of Amazon. There are still a lot of things going for the company and, if it’s able to lean on what initially made it able to expose that huge business, Blue Apron may have a shot to be a company that continues to exist even if the Amazon behemoth tries to get into its market.",2017-08-27,1532012,https://tctechcrunch2011.files.wordpress.com/2017/06/gettyimages-803395768.jpg?w=738,mobile/,"blue-apron,whole-foods",Where does Blue Apron go after Amazon wraps up its Whole Foods deal?,amazon,https://techcrunch.com/2017/08/27/where-does-blue-apron-go-after-amazon-wraps-up-its-whole-foods-deal/
Darrell Etherington,Gadgets,"The Essential Phone started arriving in the hands of media and reviewers just last week, and as of today it’s now also shipping out to its first customers. Essential announced the news via its Twitter account, and told early buyers to keep an eye out for tracking info sent out via email.
Last week, pre-registered customers started getting emails asking them to provide final payment and shipping information to prepare for shipping to start soon. Essential then held a few press events to demonstrate the new device in-person.
The Andy Rubin-founded smartphone maker is selling its device directly through its website unlocked for $699, and via carrier partner Sprint in the U.S. and Telus in Canada. It opened pre-orders through each of these sellers just last week, and through Best Buy in the U.S. While Sprint and Telus are the phone’s only official carrier partners at launch, it will work with all major carriers in both the U.S. and Canada unlocked.
Essential had first announced the device would ship within 30 days in late May, but after missing that target it has remained relatively quiet on firm shipping timelines. The news that the first shipments have started to go out will likely be welcomed by the brand’s early buyers. If you happen to be one of those lucky customers receiving tracking info, drop us a note in the comments or via email to let us know.
Here’s a bonus for reading: A direct size comparison of the Essential Phone (right) versus the Samsung Galaxy Note 8 (left), just for funsies.",2017-08-25,1531716,https://tctechcrunch2011.files.wordpress.com/2017/08/essential-phone-3.jpg?w=738,mobile/,"andy-rubin,essential",Essential Phone begins shipping to customers,,https://techcrunch.com/2017/08/25/essential-phone-begins-shipping-to-customers/
Sarah Perez,Apps,"Apps are dominating consumers’ digital media habits, but getting people to try new ones is still a tough sell. That’s the latest from comScore’s newly released 2017 U.S. Mobile Apps Report, which finds that 57 percent of consumers’ time spent using digital media is now taking place in mobile apps. Of that, 50 percent is occurring in smartphone apps versus only 7 percent for apps on tablets.
Desktop is trailing further behind, accounting for 34 percent of time spent, while mobile web is another 9 percent.

The use of mobile apps to engage with digital media is even higher among younger users. comScore found that among those aged 18 to 24 years old, two-thirds of their digital media time is spent using smartphone apps alone. Not surprisingly, that percentage drops steadily the older the user, with just 27 percent of seniors 65 and older spending their digital media time in smartphone apps, for instance.
Beyond digital media time, the younger millennials – those 18 to 24, that is – are just heavily using apps in general. They spend more than 3 hours per day in apps, compared with 2.6 hours for 25 to 34-year olds and 2.3 hours for 35 to 44-year olds, for example.

In contrast to these findings about apps’ continued popularity and frequent usage, users aren’t rushing out to try new ones, it seems.
A majority of users (51%) still don’t download any apps in a month, says comScore.

Of those who download one or more apps on average in a month (49%), 13 percent download just one app, 11 percent download 2 apps, 8 percent download 3 apps, 5 percent download 4 apps, 7 percent download 5 to 7 apps, and 5 percent download 8 or more.
Again, it’s millennials (18-34) who are driving much of the interest in new app downloads, the report also finds. 70 percent say they’re always looking for new apps to try, and they’re willing to pay. 1 in 5 downloads an average of one paid app per month, and nearly half make five or more in-app purchases per year.

Other age groups show little interest in new apps, with only 37 percent of those 35 to 54 having interest in new and interesting apps, for example.
The majority (66%) buys zero paid apps per month, and 58% makes zero in-app purchases per year. What’s worse, they’re also often deleting the apps they already have on their devices.
While 57 percent of millennials say they download new apps more often than they delete old ones, only 30 percent of those aged 35 to 54 can say the same.
People say they remove apps because they’re just not using them, their interest has waned, their phone needed decluttering, or because they need more storage space.
This isn’t the first report to find that most users aren’t downloading new apps. comScore spotted this trend back in 2014; it came up again last year in a report released in September.
That this hasn’t changed over time is telling. It points to a sort of saturation point for apps, in terms of everyday use. Facebook and Google, which have 8 apps out of the top 10, are enough for most people.
Today, the majority of app users access 20 or fewer apps per month, and their number one most-used app accounts for half of all their time spent using apps. Their top 10 most-used apps account for nearly all the time they spend in apps. That leaves little room for newcomers.
Even breakout hits like Snapchat aren’t finding traction on older users’ phones, it appears. The apps is #3 among 18- to 24-year-olds and #6 among 25- to 34-year-olds, but doesn’t make the top 8 for any user over the age of 34.
The data almost makes it seem like there’s not much point in trying to build new apps for anyone but millennials, as they’re the only group showing serious interest in downloading more, a willingness to pay, and the ability to adopt a new app at scale.
The report also looks more deeply into other habits of this younger demographic, even noting odd tidbits like how they’ll delete apps with bad logos, how they tend to organize apps into folders, and how they position apps on their device for easy access with their thumb, among other things.
The full report is available from comScore’s website here.",2017-08-25,1531583,https://tctechcrunch2011.files.wordpress.com/2017/01/messaging-apps.jpg?w=738,mobile/,"trends,mobile,apps,comscore","Majority of U.S. consumers still download zero apps per month, says comScore",,https://techcrunch.com/2017/08/25/majority-of-u-s-consumers-still-download-zero-apps-per-month-says-comscore/
Sarah Perez,Apps,"Wattpad, the social publishing platform behind apps for sharing original stories and chat fiction, is today venturing into video with the launch of a new app called Raccoon. Unlike its predecessors, Raccoon will focus on non-fiction video-based storytelling, with the goal of connecting people who want to create and watch stories that either entertain or inspire.
While Raccoon still fits within Wattpad’s broader mission of building modern-day storytelling products for web and mobile, the app feels like a more social experience. Instead of reading stories from authors whose real identities are often hidden behind handles, watching a Raccoon video is more like tuning into a YouTube vlog. The storyteller is right there on the screen, sharing something personal with you.
At launch, you can favorite stories by tapping a heart, or post them outside the app by clicking the share button, but Raccoon (perhaps smartly) doesn’t offer a commenting feature at this time.

If you want to participate in the community by posting your own video, you can click the plus sign at the bottom of the app to start recording. For those who aren’t sure what to talk about, there’s also an “I need inspiration” button that offers a story prompt.
Each week, there are new story challenges in the form of prompts. For example, this week, Raccoon is prompting users to share their travel stories. If the weekly challenge isn’t of interest, you can swipe left for more ideas, like “what’s unique about your family?,” “share a memorable childhood experience,” “share your biggest Tinder-fail,” “share a funny story that happened at work,” etc.

These stories are tagged, so you can find more of the same while browsing the app.
While recording, you can see when your video hits the 60-second mark – a subtle reminder that Raccoon wants videos that are only a minute or two long.
The app was developed out of Wattpad’s internal incubator, Wattpad Labs, which is also where its newer chat fiction app Tap got off the ground. Today, that app is the #7 app in the Books category on the App Store, just a couple of spots behind Wattpad itself. It has since grown to include over 300,000 stories. Meanwhile, Wattpad’s monthly audience is now 60 million.
However, both Wattpad apps on the App Store are trailing two other top chat fiction apps, Hooked and Yarn.
“Wattpad’s vision is to entertain and connect the world through stories, and as part of this we are constantly looking for innovative ways to evolve the storytelling process,” explains company co-founder Ivan Yuen about Wattpad’s move into video. “We know that video will play an important role in the future of storytelling and wanted to create a place where storytellers can authentically connect with audiences around shared experiences,” he adds.
The new app is designed to appeal to those aged 18 to 35. This age group, Yuen says, is already accustomed to the Snapchat’s and Musical.ly’s short, vertical video format, but are craving “more substance and meaningful connections with people,” he believes.
Raccoon has been in testing in Canada ahead of today’s launch. The app is now available in the U.S. on both iOS and Android.",2017-08-25,1531473,https://tctechcrunch2011.files.wordpress.com/2017/08/raccoon-ios-alt.jpg?w=738,mobile/,"apps,video,social,wattpad","Wattpad moves into video with personal storytelling app, Raccoon",,https://techcrunch.com/2017/08/25/wattpad-moves-into-video-with-personal-storytelling-app-raccoon/
Josh Constine,Apps,"What if you could see if your Instagrams made people happy, surprised or disgusted? That’s just one of the innovative features of new photo-sharing social network Polygram. Using facial detection, Polygram gives you analytics about the emotional reactions people have to the photos you post.
Polygram also has augmented reality makeup that lets you look more attractive instead of just silly like with masks in other apps. Plus, it’s developed a smart method of preventing screenshots where you can cover your photos like a fogged-up window, and people may only wipe clean a portion of the screen at a time.
After raising $2.1 million in seed funding, today Polygram launches its iOS app with dreams of usurping Instagram and Snapchat.

It will be a tough uphill climb, especially if the social giants copy Polygram’s emotion detection and other cool features. But co-founder Faryar Ghazanfari thinks it can grow by attracting users who want to A/B test their social media with Polygram’s facial analytics to pick what to post elsewhere.
“Influencers and content creators are the oxygen in this ecosystem,” Ghazanfari tells me. “We have white glove service for influencers, with full-time employees that just create custom features for them.” If the app can deliver enough utility and views, he thinks people might start purposefully sharing on Polygram too.
I met Ghazanfari at TechCrunch’s annual summer August Capital party. He asked about a story I wrote about Facebook acquiring a company called FacioMetrics that had researched letting you Like photos by smiling, then claimed his fledgling startup Polygram had actually built that. The demo was impressive.
With just a minimal 20 milliseconds of lag, Polygram shows a wireframe mirror of your face that recognizes a wide variety of emotions corresponding to different emoji. It relies on an artificial intelligence convolutional neural network to detect how your face moves and map it to a specific emotion. As I smiled, frowned and raised my eyebrows, Polygram accurately surfaced the related emoji.

This tech is the basis of Polygram’s Instagram-ish social network. When sent a private message, you can respond with a face-triggered emoji reaction. And when you post a photo, you’ll see the emotional response tallies of your audience, though without names attached so you can’t get mad at a friend for looking grossed-out by your selfie. You also can see exactly where around the world your viewers are, and get audience breakdowns by demographic if you only care how a certain gender feels about your post.
Some extra features include the ability to post permanent or ephemeral photos and videos, with the option to make a disappearing image everlasting after you post it. There are the typical Snapchat-style face filters, but there also are more subtle ones designed to beautify you like Meitu instead of making you puke rainbows or look like a puppy.
Perhaps the savviest feature, and the one I almost hope Snapchat or Instagram copies, is Polygram’s “wipe-to-reveal.” It lets you choose to protect your private messages from screenshots.
When delivered, your friend will see a blurry image as if was behind a condensation-covered window. By wiping a finger over the photo, they clear the fog and are shown what’s underneath. But the fog quickly reappears, so only a swath of the photo is visible at a time. With enough wiping, you’ll see and remember the whole image piece by piece, but if you try to screenshot or take a photo with a second camera, only the currently visible section will be recorded. Plus, you’ll be alerted if they screenshot it, and get sent a copy of what they captured.
Starting a new social network from scratch is incredibly difficult. People have already made their connections on Facebook, Instagram, Snapchat and Twitter. They loathe the chore of rebuilding this graph, posing a stiff challenge for Polygram.
Ghazanfari hopes to overcome this by recruiting influencers who’ll bring their own audiences with them. He says it’s already signed up a bunch who’ve been helping it refine Polygram’s features, and it wants to give them personal attention that Snapchat has notoriously denied to social media stars. “And in terms of monetization, we put these guys ahead of ourselves,” Ghazanfari declares.
But Polygram will have to sign up plenty of users to watch these web celebs, since they’ll only invest time in a platform that grows their fan base. Even with all its snazzy features, that may prove very tough, especially without much funding for traditional marketing.
Still, if Polygram’s app fails to gain mass traction, I’d bet its slick interface ideas will live on, whether it’s copied or acquired by the social juggernauts.",2017-08-25,1531440,https://tctechcrunch2011.files.wordpress.com/2017/08/polygram-facial-detection.png?w=738,mobile/,selfie-masks,Polygram detects facial reactions to shared photos,"instagram,snapchat",https://techcrunch.com/2017/08/25/polygram/
Taylor Hatmaker,Apps,"Anyone haunted by annoying link cruft will be relieved to hear that iOS 11 will transform Google AMP links back into their original forms when sharing a story from Safari. MacStories editor Federico Viticci first spotted the change, which appears to be live in the new iOS 11 beta 7.
Google’s fast-loading AMP pages are ideal for platform-agnostic consumers looking for a quick read, but publishers tend to loathe them (with good reason). Pointing users toward Google domains instead of canonical links limits a publisher’s opportunities to drive further engagement by keeping a user on-site, hindering things like newsletter signups and subscription services that can be powerful monetization options for publishers.
Earlier this year, Google announced that AMP links now load twice as fast thanks to image compression improvements and other under the hood tweaks. For the rest of us who favor purity over unbridled speed, this little iOS 11 change is just one more reason to look forward to September.",2017-08-23,1530802,https://tctechcrunch2011.files.wordpress.com/2015/08/safari-ios.jpeg?w=738,mobile/,"ios-11,ios,google-amp","In iOS 11, Safari will strip out Google AMP links for shared stories",apple,https://techcrunch.com/2017/08/23/ios11-google-amp-safari-canonical-links/
