authors,category,content,date,id,img_src,section,tags,title,topics,url
Jon Russell,Asia,"It looks like Snap is enlisting outside help to advance its expansion into new hardware projects. The U.S. company is in talks with China-based drone maker Zero Zero Robotics over an acquisition, according to a source with knowledge of discussions.
The deal, which was first reported by The Information, is in the range of $150 million-$200 million, the source told TechCrunch. That price would represent quite an outlay, but Snap previously paid upwards of $250 million for social map company Zenly which is its most expensive acquisition to date. (Although Snap hasn’t confirmed its price for Zenly.)
Neither Snap nor Zero Zero Robotics had returned our requests for comment at the time of writing.
Zero Zero Robotics is best known for its Hover Camera drone, which is designed for taking aerial selfies and was on display at our TechCrunch China event in Shanghai last year. The device launched to the public in October, it is sold exclusively by Apple for $500 via both its online and physical retail stores.
When we first began to hear rumors that Zero Zero Robotics had been acquired by a “major U.S. company” earlier this summer, it was easy to assume that it had followed the fate of other drone companies in struggling to build a sustainable business and was seeking a soft landing. Most prominently, Lily, a Kickstarter success story, was forced to shutter earlier this year due to financial issues.
Snap does have a track record in shopping for bargains among defunct drone companies. The fact that Lily had held unsuccessful acquisition talks with Snap as an alternative to closing and that Snap reportedly did acquire drone firm Ctrl Me Robotics, which was about to shut down, played into that theory. While increased competition from drone pioneer DJI, which announced its own take on Hover Camera, the $499 Spark drone, may well have put some heat on the Hover Camera.
However, these negotiations are not driven by failure. Not only is Snap in talks to pay a lot more than the $25 million which Zero Zero Robotics has raised from investors to date, but, according to The Information, the Chinese company actually approached Snap over a potential investment — and that turned to a prospective acquisition.
For Snap, the deal makes sense as it looks to push its hardware business on from its Spectacles product. While another, more advanced iteration of the wearable camera glasses that could include augmented reality technology is currently under development, as TechCrunch recently reported, Snap has shown a desire to get into drones as part of its broadening focus on being a camera company.
Snap once looked into developing its own drones in house, according to a New York Times report, but in the end it looks to have opted to lean on specialists outside of the company.
Snap is under pressure from Wall Street to show growth, which could explain why it is prepared to pay a large sum to get a product that is already in the market. Its stock just came out of the dreaded lock-up period, when insiders are able to sell their shares, relatively unscathed, but its current value of $13.10 is well down on the $17 that it priced its IPO at in March.",2017-08-01,1522396,https://tctechcrunch2011.files.wordpress.com/2016/10/hover-camera-passport-shown-off1.jpg?w=738,asia/,"snap,robot,music,drone",Snap is in talks to buy Chinese selfie drone maker Zero Zero Robotics for $150M-$200M,,https://techcrunch.com/2017/08/01/snap-is-in-talks-to-buy-chinese-selfie-drone-firm/
Fitz Tepper,Asia,"Last weekend Apple removed all major VPN apps from the App Store in China. In a statement the next day provided to TechCrunch, it explained that China requires all VPN developers to have a license issued by the government, and they’ve been required to remove some VPN apps in China that don’t meet the new regulations.
The three sentence statement didn’t really go into depth on the situation, but today on the company’s earnings call Apple CEO Tim Cook gave a much more detailed explanation of the move and Apple’s perspective on dealing with regulatory issues related to China (and other governments).
Here’s the full statement:
Cook’s comments suggest that this particular issue may not have been big enough for Apple to pick a fight over. Because while Cook does note that they’d rather not remove the apps, and Apple believes in engaging with governments when they disagree, the company didn’t take any direct action this time, at least in the form of a lawsuit or formal complaint.
However, Cook did emphasize that in this situation the law is on China’s side, unlike the FBI iPhone unlocking saga last year where Cook reiterated that the law supported them.",2017-08-01,1522210,https://tctechcrunch2011.files.wordpress.com/2016/10/apple-china.jpg?w=738,asia/,"vpn,finance,earnings",Here’s Tim Cook’s explanation on why some VPN apps were pulled in China,apple,https://techcrunch.com/2017/08/01/heres-tim-cooks-explanation-on-why-some-vpn-apps-were-pulled-in-china/
Fitz Tepper,Asia,"Apple had a pretty good quarter — the stock just jumped 4 percent after hours on $45.4 billion in revenue and earnings per share of $1.67.
But there’s one dark spot in the company’s results — and that’s performance in Greater China.
Apple took in just over $8 billion in revenue from Greater China this quarter, which is less than half of what it made there two years ago in Q2 2015. It’s also a 10 percent decline year-over-year and a 25 percent decline from last quarter. To compare, revenue generated in the Americas was up 13 percent year-over-year, and down only 4 percent from last quarter.
Greater China is also the only region that saw negative growth year-over-year.

At least Apple seems to be aware of, and working on, the issue. A few weeks ago the company appointed its first-ever managing director of Greater China, who will report directly to CEO Tim Cook and COO Jeff Williams.
China was once a bright spot for Apple, and the fastest-growing region for the company. Q2 2015 saw $16.8 billion in revenue from China. Two years later, the company is now making less than half of that.
On the earnings call, Apple CEO Tim Cook explained that Hong Kong continues to drag down revenue for all of Greater China, and what they see from the mainland is more encouraging. Cook also said he thinks the popularity of WeChat and other messaging services is a good thing and makes it easier for potential new customers to switch to iOS, because the platform works on iPhone and users’ old phones.",2017-08-01,1522134,https://tctechcrunch2011.files.wordpress.com/2015/04/apple-china.png?w=738,asia/,"greater-china,china",Apple continues to struggle in China as revenue drops 10%,"tim-cook,apple",https://techcrunch.com/2017/08/01/apple-continues-to-struggle-in-china-as-revenue-drops-10/
Jon Russell,Apps,"Uber just got itself another potential thorn in its side in Southeast Asia, where its closest rival Grab just raised $2 billion in fresh capital, after an unlikely source announced plans to enter Thailand’s ride-hailing space.
Line, the Japanese company best known for its messaging app — and cutesy animal stickers — this week announced that it will offer a licensed taxi booking service to its users in Thai capital Bangkok. The service is set to launch before the end of this year.
Line has offered taxis in its homeland for two years, but it said that this new service is part of an expansion of Line’s year-old on-demand services platform, ‘Line Man,’ which currently spans food delivery, messenger/postal services, and more. Line is Thailand’s dominant chat app — the country is one of Line’s four largest markets in terms of users — and that’s undoubtedly why it is expanding into car bookings there before any other part of Southeast Asia.
Uber is under pressure to catch up with Grab across the region, and upstart Go-Jek in Indonesia, so a potentially popular new addition like Line isn’t exactly good news.
Line Thailand said its new service was “developed in compliance with the Department of Land and Transport (DLT)’s regulations and Thai laws” — the legal status of Uber and Grab is somewhat grey in Thailand — which means that the service will work with licensed taxis. It has roped in the Bangkok Taxi Co-operative Network, which claims 60 percent of Bangkok’s 100,000 taxis as members.

For Line, this marks another move to diversify its business and widen its appeal to users. The company went public in a $1.1 billion US-Japan IPO last year, and most of its revenue is derived from its advertising business and in-app purchases within its social gaming apps. Line has introduced a series of services, such as mobile payment, video and music services and more, to widen its capacity to generate revenue, but it also bidding to become a ‘lifestyle platform’ for its users.
That means that Line wants to develop a value that locks users in beyond chat. As I wrote last year, Facebook Messenger’s continued growth in Asia should worry Line. Indeed, the company pulled back on ambitious plans to grow its userbase in Western markets in favor of doubling down on Asia, but already there are warning signs. Line’s latest financial showed that the company is losing users in its four major markets for the first time, even though its overall revenue is growing.",2017-08-01,1521861,https://tctechcrunch2011.files.wordpress.com/2017/08/bangkok-taxi.jpg?w=738,asia/,"business,mobile-software,car-sharing,transport",Chat app Line is launching a taxi-booking service to rival Uber in Thailand,,https://techcrunch.com/2017/08/01/line-taxi-booking-service-thailand/
Jon Russell,Asia,"We’re just weeks away from Samsung’s next major launch event on August 23, and already we have a full visual of the device it is expected to unveil — the Galaxy Note 8.
That’s courtesy of prolific smartphone leaker Evan Blass — who correctly detailed Samsung’s Galaxy S8 before it was announced earlier this year — and a couple of photos of the apparently upcoming phone that he posted on Twitter. We don’t have precise specs at this point, but we can deduce a few things from the top image beyond the dual-camera-dual-flash array on the reverse. It looks like the Note 8 will sport a fingerprint scanner on its backside next to the camera, like the Galaxy S8 — where it is fairly awkward — while it appears it will also borrow the S8’s Bixby button on its right side.
Another thing we know is that the Note 8 is likely to be the largest Note yet.
That’s not simply going on these leaked screenshots. Samsung dropped a major hint with its event invitation — ‘Do bigger things’ — while previous leaks have hinted at a 6.3-inch, 19.5:9 aspect ratio display which would really be something. Samsung has a lot at stake with this device, of course, given the recall of last year’s Note 7 due to battery issues that, in some cases, caused explosions.
Screens are a hot battle-ground for this year’s smartphone show ponies. LG is said to be prepping an AMOLED screen for its next flagship, Huawei’s CEO confirmed its upcoming Mate 10 will have a full-screen display, and there’s the 10 year edition iPhone, which looks like it will pack a lot of new features, including infra-red face unlock and an (apparent) bezel-less front screen.",2017-08-01,1521790,https://tctechcrunch2011.files.wordpress.com/2017/08/dgijd4zxgaai8ni.jpg?w=738,asia/,"tablet-computers,manufacturing,samsung-galaxy,technology",Here’s an early look at the Samsung Galaxy Note 8,,https://techcrunch.com/2017/08/01/samsung-note-8-leaked-image/
Jon Russell,Asia,"Didi Chuxing, the ride-sharing company that forced Uber out of China, has expanded its increasingly global empire after it made an investment in Taxify, an Uber-like service that operates in Europe and Africa as it prepares to launch in London later this year.
The amount invested has not been disclosed but TechCrunch understands from a source close to the deal that it is an eight-figure U.S. dollar sum. We are trying to get a more specific number.
Four-year-old Taxify is headquartered in Estonia — three of its founders are ex-Skype — and today it operates in 18 countries, including Hungary, Romania, South Africa, Nigeria and Kenya. While much of its business has been in emerging markets, the company is planning for an expansion to London later this year. Taxify claims 2.5 million users and its services span private cars and licensed taxis, which puts it squarely into the ‘Uber Rival’ box.
That’s a cause that Didi knows well — and is prone to putting money towards helping.
Aside from buying Uber China’s business to consolidate its dominant position at home, Didi has expanded its network with a series of global expansion partnerships. In addition to high-profile investments in Lyft, India’s Ola and Grab in Southeast Asia — the latter of which just landed $2 billion from Didi and SoftBank — it is in South America via a $100 million investment in Brazil’s 99.
Now we can add Europe to that list because, interestingly, Didi hadn’t backed an Uber rival in the region until this news.
Didi CEO Cheng Wei said that the investment, which includes a strategic partnership, will help link up transport services in Asia with those in Europe and Africa. Didi, which claims 400 million users across a variety of services in China, said it will help Taxify to grow its presence in its regions — where it claims to be second to Uber — and to develop smarter products.
The alliance will certainly be a boost since, unlike most others in the subsidization-heavy ride-hailing space, Taxify has raised a relative modest €2 million ($2.4 million) from investors to date. That’s likely to change now it has the world’s second-highest valued private tech company in its corner.",2017-08-01,1521783,https://tctechcrunch2011.files.wordpress.com/2017/08/taxify.png?w=738,asia/,"economy,transport,business","China’s Didi invests in Taxify, an Uber rival operating in Europe and Africa",uber,https://techcrunch.com/2017/08/01/chinas-didi-invests-in-taxify/
Jon Russell,Asia,"Less than a week after the SEC said that it may regulate certain crypto token sales, better known as ICOs, Singapore has followed suit to say it too will regulate offerings that are deemed to be securities.
Already a global financial hub, Singapore has developed into a destination of sorts for ICOs, with the likes of TenX ($80 million), Golem ($8.6 million) and Qtum ($15.6 million) among those to have held ICOs from the country. In an era of uncertainty around the way traditional financial regulators will deal with the burst in alternative funding via ICOs, Singapore’s central bank’s move to tokenized its currency was seen as a positive validation by many in the crypto industry.
Indeed, some consider Singapore to be an ‘ICO Haven’ — a Wired story in March stated that local regulators “do not consider this kind of digital token to be a security.”
Well, that’s not quite true, it turns out. Today the MAS, Monetary Authority of Singapore, published a note to inform that it will regulate some (but seemingly not all) ICOs.
The takeaway from the six point bulletin is that MAS will regulate an ICO offering if it looks like a product that falls into Singapore’s Securities and Futures Act, i.e. if it behaves like a stock or any other security. MAS will also regulate exchanges and other services that enable post-ICO coin trading, the note said.
It all sounds simple enough, but the judge of what constitutes a ‘security’ is down to the regulator itself, and at this point it isn’t clear exactly what the considerations are.
The most pertinent piece of advice from MAS is an obvious one. Any company or individual considering an ICO that involves Singapore should “seek independent legal advice to ensure they comply with all applicable laws, and consult MAS where appropriate.”
Beyond running an ICO for a business that is located in Singapore, MAS could also take interest in ICOs that accept money from buyers who are Singaporean or those who are based in the country.
So, far from doom and gloom, Singapore’s financial regulator has come out with an acknowledgement of the rise of ICOs in its domain and, by saying it will regulate certain offerings, it has eased some uncertainties around the legal status of this fast-growing fundraising option. Now we’ll have to wait to see which, or indeed whether any, upcoming ICOs fall into its securities basket and how they are dealt with.
Already the MAS disclosure has been welcomed by one industry body, ACCESS, which is comprised of representatives from Singapore’s cryptocurrency and blockchain industries.
“ACCESS welcomes today’s statement from MAS. They recognize the wide variety of digital tokens available and that not all fall under the remit of the SFA. We appreciate their clarification and reiteration of their position on virtual currencies,” a spokesperson told TechCrunch.
MAS previously issued advice on cryptocurrencies like bitcoin and ether, which is used for ICOs, but it released this new note in response to the way crypto has evolved into a mechanism for raising funding.
“MAS’ position of not regulating virtual currencies is similar to that of most jurisdictions. However, MAS has observed that the function of digital tokens has evolved beyond just being a virtual currency. For example, digital tokens may represent ownership or a security interest over an issuer’s assets or property,” it wrote.",2017-07-31,1521739,https://tctechcrunch2011.files.wordpress.com/2016/02/shutterstock_244507771.jpg?w=738,asia/,"finance,token,security","Singapore, like the US, says it may regulate some ICOs",crowdfunding,https://techcrunch.com/2017/07/31/singapore-ico-regulation/
Jon Russell,Asia,"What a difference a week makes. Less than seven days after Flipkart’s much-rumored acquisition of Snapdeal appeared to be nearing completion following months of speculation, the deal has officially died.
All that stood between a reported $900-$950 million acquisition was the approval of Snapdeal’s board, but now talks are over and Snapdeal will continue on as an independent company. Rumors of a coming-together began in April.
“Snapdeal has been exploring strategic options over the last several months. The company has now decided to pursue an independent path and is terminating all strategic discussions as a result,” a spokesperson said in a statement.
The company will not shop itself to rival Flipkart — which is seeking a boost in its efforts to battle Amazon — but it has agreed to trade its Freecharge payment business, bought for just shy of $500 million in 2015, to Axis Bank for a bargain price of $60 million. Snapdeal, which was valued as high as $6.5 billion in 2015, said in a statement that the sale and other cost-cutting measures will make the company “financially self-sustainable” again.
“Snapdeal’s vision has always been to create life-changing experiences for millions of buyers and sellers across India. We have a new and compelling direction — Snapdeal 2.0 — that uniquely furthers this vision, and have made significant progress towards the ability to execute this by achieving a gross profit this month,” it added.
The death of the deal appears to have been down to opposite early Snapdeal investors Kalaari Capital and Nexus Venture Partners, according to a Reuters report. According to the publication, roadblocks put up by Snapdeal killed negotiations. Founders Kunal Bahl and Rohit Bansal ultimately opted to remain independent and, with the backing of the two investors, are looking running a “stripped down” version of the service. That’s likely to mean more layoffs for Snapdeal’s 1,000-plus staff. The company let 500-600 employees go in a cost-cutting move made in February.
SoftBank and Tiger Global, two major Snapdeal backers, were reportedly particularly keen on the Flipkart-Snapdeal alignment as it would get them equity in Flipkart, which has emerged as Amazon’s biggest e-commerce competitor. Flipkart, which has battled slowing growth and C-level changes over the past few years, appointed new CEO Kalyan Krishnamurthy in January and then went on to raise $1.4 billion in funding from eBay, Microsoft and Tencent in April at a valuation of $11.6 billion.",2017-07-31,1521203,https://tctechcrunch2011.files.wordpress.com/2017/07/photo-31-07-2017-6-12-58-pm.jpg?w=738,asia/,"nexus-venture-partners,business,e-commerce,snapdeal",Flipkart’s on-off-on-off-on-off deal to acquire Snapdeal is now officially dead,,https://techcrunch.com/2017/07/31/flipkart-flipdeal-snapdeal-snapdead/
Jon Russell,Asia,"SAIF Partners, one of India’s most active investment firms, has returned with a new fund of $350 million, its sixth to date.
Unlike other firms, SAIF opted to keep its newest fund at the same size as its previous one because it allows it to be selective on deals, a number of partners told TechCrunch in an interview. SAIF has more than $4 billion in assets under management. Its portfolio includes U.S. IPO exits from Make My Trip and Just Dial and stakes in promising private firms like Paytm, Alibaba’s India proxy, and food delivery service Swiggy.
The fund is unlikely to be put into action for another three to four months, that’s the time when the firm anticipates that it will have finished deploying capital from its current fund.
As for the focus, that’s really much the same as before, SAIF Partners managing director Alok Goel told TechCrunch. In particular logistics, fintech and content are primary areas of interest, while Goel said that enterprise Saas businesses and hardware/internet-of-things are segments where the firm would like to “do more” with the new fund.
SAIF Partners plans to deploy the fund across a range of stages, including seed deals, Series A and later growth rounds, too, as it has done with past funds.
The firm is optimistic that a funding lull that struck India in 2015 and 2016 has been replaced by an environment in which strong companies, at early and late stages of development, have emerged.
“Late stage funding in the county had become stark in 2016, but more encouraging signs now this year,” Goel said. “Clear category leaders have emerged and justified or gone beyond valuations — that’s another encouraging trend. The number of new company deal flow had gone down in 2016, but we’re seeing that the trend is moving in terms of the quality of companies we are meeting.”
Supply of cash is also opening up in India, too, even if larger investors like Tiger Global and SoftBank have pulled back somewhat after massive spending sprees over the past two years.
Accel raised a new $450 million India fund last November, while Sequoia quietly closed $4 billion in fresh funds part of which is set to be mobilized in India. Some new additions include the Fundamentum Partnership, a $100 million growth fund co-founded by billionaire former Infosys CEO Nandan Nilekani, and Japan’s GREE, which has expanded its investment focus into India.",2017-07-31,1521195,https://tctechcrunch2011.files.wordpress.com/2017/07/saif-partners.jpg?w=738,asia/,"investment,money,private-equity,finance",SAIF Partners closes new $350M fund for India’s resurgent tech startup scene,,https://techcrunch.com/2017/07/31/saif-partners-closes-new-350m-fund-for-india/
Anthony Ha,Real Estate,"For the third year, MetaProp NYC is bringing together a group of startups focused on real estate tech. This time, the companies are tackling issues like green buildings, apartment entry and parking. Most of them are based in New York, but some come from as far away as Singapore.",2017-08-29,1533250,https://tctechcrunch2011.files.wordpress.com/2017/06/gettyimages-494545485.jpg?w=738,startups/,,Meet the eight startups joining MetaProp NYC’s real estate accelerator,,https://techcrunch.com/2017/08/29/meet-eight-startups-joining-the-metaprop-nyc-real-estate-accelerator/
