authors,category,content,date,id,img_src,section,tags,title,topics,url
Darrell Etherington,Gadgets,"Google’s next-generation Pixel devices could arrive in a little over a month, according to prolific (and often accurate) leak source Evan Blass. The Pixel 2 (or whatever they end up being called) will be powered by a Qualcomm Snapdragon 836 mobile system-on-a-chip, Blass claims, and based on previous rumors, these devices look like a solid follow-up to Google’s debut premium Pixel phones.
There will reportedly be both a standard Pixel and an XL version, just like there were last year, with thinner bezels up front surrounding a screen with a narrower 2:1 aspect ratio, like the one found on the new Samsung Galaxy S8 and the LG G6. The 6-inch AMOLED display on the larger XL model will be provided by LG, per reports, and the smaller device will be more of an entry-level offering when compared to last year, where they were basically indistinguishable save for their size.
That smaller Pixel gen 2 device will have thicker bezels than its larger sibling, and a 4.97-inch 1080p display, per reports. One notable change could be front-facing speakers, which would improve sound quality. It’ll also reportedly have ‘squeezable’ sides, which will activate Google Assistant when pressed.
Other rumored tech specs include a report that it’ll have 4GB of RAM on board, and that internal storage might get a boost to 64GB. The camera will get some upgrades, potentially due largely to software, and another rumor suggests it might drop the headphone port which it actually highlighted as a feature differentiator vs. the iPhone last time around.
Google revealed last year’s Pixel and Pixel XL at an event on October 4, so it’s very likely the October 5 date is spot on. With the Galaxy S8, the Note 8 and the Essential Phone, the Android device market on the premium end has changed considerably, however, so we’ll see what Google does with the Pixel to help it continue to stand out.",2017-08-25,1531525,https://tctechcrunch2011.files.wordpress.com/2017/08/google-pixel-2.jpg?w=738,gadgets/,"qualcomm,google-pixel",Google’s next Pixel smartphone rumored for October 5 debut,google,https://techcrunch.com/2017/08/25/googles-next-pixel-smartphone-rumored-for-october-5-debut/
Natasha Lomas,Artificial Intelligence,"If you believe the hype, homes in the US are already lousy with speakers containing embodied AI — the most high profile being Amazon’s Echo, in its various incarnations, whose Alexa voice assistant can be commanded to do things like play music, answer trivia questions or tap into third party apps (via an ever-expanding set of so-called ‘skills‘).
But the truth is these virtual personal assistant (VPA) speakers remain very much the domestic exception, not the rule. To give an idea of current and near-term market size, a snapshot forecast put out by Gartner yesterday suggests these VPA-enabled wireless speakers will generate just $3.52BN in global revenue by 2021, up from $0.72BN in 2016.
Gartner tells TechCrunch the forecast is based on estimates of unit sales of between 10-12 million AI speaker devices shipping this year. (Amazon and other makers playing in this space, such as Alphabet with its Google Home speaker, don’t disclose official sales figures.)
For some comparative context, Gartner is expecting the wearables space to generate $30.5BN in revenue this year, off of 310M devices shipped. While the global smartphone market ships more units than a year’s worth of wearables per quarter (~380M) — and more than a billion handsets per year (~1.5BN in 2016).
Still, AI-enabled speakers are definitely having their moment in the sun, as even Apple has decided it’s time to get involved — announcing earlier this summer its own premium offering is on the way. Aka, the HomePod.
“We want to reinvent home music,” was how Apple CEO Tim Cook introduced the gadget at the company’s WWDC keynote, showing how Cupertino is thinking about the emergent device within its own business context. Music first, AI last.
Given the evident disconnect between the level of noise being generated by Echo et al, and still very low-level consumer appetite for buying and living with yet another high-tech gizmo — not to mention one that can suck up so much personal data — Apple’s positioning of HomePod as first and foremost a high end audio device makes perfect mainstream market sense.
Apple’s Siri-based voice control — which, in any case, has lagged behind competing voice assistant techs — is being presented as a secondary extra. And that’s not going to be a problem for the company’s target consumer.
The existing Bluetooth wireless speakers market, i.e. speakers that don’t include AI assistants, is clearly orders of magnitude larger, though it’s also at a different stage of development. But one is a proven market; the other is still experimental.
Experimenting with new touchpoint to embed their AIs is certainly the name of the game for Amazon and Google, whose business models focus on driving services revenue streams, rather than trying to make a fat profit on hardware itself.
“If you’re looking at just music, and you’re looking at a dedicated device for that, that’s where the market is at the moment — there’s no doubt,” agrees Gartner analyst Ranjit Atwal. “This is music plus,” he says of VPA wireless speakers. “And then you get music plus screen, and you get music plus camera… We’re still seeing them evolve, as to what use-cases they can start fitting into.”
“At the moment [these devices are not that] convenient [for consumers to use]. It’s a little bit hard because it maybe doesn’t understand you… They’re putting them out there so they can get more data, learn more about what people are doing to make the experience better,” he adds. “And that’s the tough part for consumers; because what they’re getting at the moment from a hardware perspective is fine… From an experience perspective it learns. And I think that’s something that users will have to get used to or understand over time. That the device, actually, is getting cleverer as they hold onto it.”
For Amazon, the family of Echos it’s busily building out (Echo, Echo Dot, Echo Look, Echo Show… ) means all the more virtual, voice-enabled ecommerce touchpoints — so more opportunities to reach new users and get existing users to buy and subscribe to more of its services.
It’s clear that measuring success in this category will not be so tightly tied to hardware volumes shipped. The bigger story is whether these devices can significantly drive the kinds of digital services Amazon, Google et al want in perpetual reach across consumers’ home — keeping their users transacting even when they’re not actively using a smartphone or laptop.
“Whilst the volumes aren’t going to be necessary big, from a hardware perspective, it’s interesting to see the approaches of the vendors in this space,” agrees Atwal. “It’s not like the smartphone market where everybody needs to sell hardware. It’s different approaches that end up with a speaker but there’s a different reason and business model behind it.”
There are also going to be more types of hardware bodies housing AIs in future. Gartner is projecting a temporary slowdown in sales of VPA wireless speakers next year because it expects other types of devices to have virtual assistants baked in — especially in “connected home scenarios” — citing devices like lighting systems, hubs and wi-fi mesh devices.
So the long view here is that voice control gets embedded into everything in the home. Or at least every device or thing where it makes sense.
“Do you want to be talking to your fridge? You probably do, if you open it up and your milk’s about to finish you might actually want to say to your fridge — order me some more milk or put it on my list,” he suggests. “It’s that one to one interaction — I know you’re talking to a piece of metal or a machine — but it’s that convenience level that will slowly but surely people will get comfortable.”
Atwal predicts the smart home may end up comprising a mix of voice-driven interactions plus button-presses to give some rudimentary online abilities to other things — citing another Amazon device, its Dash buttons, which can be stuck next to things like your washing machine or underwear drawer and used as a low friction route to reorder a particular item the moment you realize you’ve run out of soap powder or clean pants.
“It’s going to be a combination of those voice-driven, automated capabilities that will drive how this comes together,” argues Atwal of the smart home. Though its voice that has the really big potential here, if AI can deliver on its potential.
“As voice becomes more of a natural interaction, and conversational, then as it understands the conversation that you’re having with it — I think that’s really where the voice is going to really provide a difference,” he says. “That’s where it will start to hold its own over time, where it can hold a conversation where it remembers what you said previously and puts that in the context of whatever you say next so you’re not repeating the subject matter… so it becomes like you’re having a conversation with a human.”
Of course the current crop of voice-driven devices are nowhere near being able to sustain such sophisticated, contextual human-esque conversations. So while that’s the clear ambition, it’s less evident when (or if) such a breakthrough interface might show its voice.
“That’s somewhere in the future,” says Atwal, adding: “It’s not clear how quickly or otherwise that will come around.”
Another aspect of the smart speaker craze that Gartner discusses in its forecast is privacy considerations — which it recognizes may be preventing some consumers from feeling comfortable installing a listening device linked to a data-harvesting commercial entity inside their homes.
And while its forecast takes the view that consumers’ concerns about privacy will have been “largely” mitigated by 2020 — on account of what it describes as “educational efforts, adoption by peers and regulatory approvals of the device category” — Atwal rows back on this line somewhat.
He says that while various technical and regulatory aspects can be deployed to give the user more “capabilities around privacy” — such as authenticating and identifying who’s talking to a device; and regulating how you register devices in terms of who’s using them and what data flows — in his view there’s still likely to be a “battle” against perceptions of the tech being seen as inherently creepy.
“There’s various ways from a technical or regulatory perspective [device makers] can give the user more capabilities around privacy. But whether the perception for the user around privacy changes, given its voice, and sits in your home and listens, that’s still [a questionmark],” he tells TechCrunch. “Whether the user perception changes over that time is going to be a battle.”
Another Gartner prediction for the space is that beginning in 2019, third-gen VPA speaker products will start shipping with some AI functions running locally on the device, rather than in the cloud — and it says this is, in part, also a consequence of privacy considerations.
Other drivers here include latency and resilience against network downtime.
“Many customers, especially future enterprise clients, require on-premises solutions, in some cases mandated by confidentiality and regulatory requirements,” notes Gartner research director Werner Goertz.
“Privacy, latency, getting things done quicker,” adds Atwal on this. “You don’t need to go back to the cloud to consult up there — there a lot of things that can be done locally because, actually, it’s just to do with you. You don’t need to go off and find out what everybody else is doing to come back and tell you what you want to do.
“So over time… that latency and speed and getting that done has to start happening at a more local level. And again I use two words: one is convenience, and secondly experience. As you get more of a local level technological input that ultimately would have to make that experience better.”",2017-08-25,1531439,https://tctechcrunch2011.files.wordpress.com/2016/12/echo-dot-newsletter.jpg?w=640,gadgets/,"amazon-alexa,amazon-echo,alexa,amazon-com",Putting the voice assistant speaker craze in context,,https://techcrunch.com/2017/08/25/putting-the-voice-assistant-speaker-craze-in-context/
Natasha Lomas,Augmented Reality,"Analyst Gartner is expecting to see growth of 16.7 per cent, year-over-year, across the global wearables market this year, which encompasses a variety of device types and form factors — from smartwatches to body-worn cameras and even head-mounted displays.
Its forecast projects sales of 310.4M wearable devices worldwide this year, generating a total of $30.5BN in revenue — of which it expects $9.3BN to come from the smartwatch category specifically, where the Apple Watch currently leads over rivals like Samsung’s Gear smartwatch.
Apple is expected to announce a new model of its smartwatch this September — adding direct cellular connectivity and meaning the Apple Watch will be able to support using its Siri voice assistant, messaging and transferring sensor data without needing an iPhone in close proximity — thereby expanding its utility and potentially giving the product’s prospects with consumers a boost.
The company does not break out unit sales of the Watch, but reporting its latest earnings earlier this month CEO Tim Cook said sales of the wearable were up 50 per cent, year-over-year. (Apple reports earnings for Watch within an ‘other products’ category — which also includes the likes of Apple TVs, Beats electronics devices, iPods and Apple-branded accessories — and the category as a whole earned it $2.74BN in its last quarter.)
Gartner says it expects a total of 41.5M smartwatches to be sold this year, adding that the device type is “on pace” to account for the highest unit sales of all wearable form factors from 2019 to 2021, with the exception of Bluetooth headsets.

By 2021, Gartner estimates that sales of smartwatches will total nearly 81M units — representing 16 per cent of total wearable device sales, according to its forecast.
It notes that smartwatch revenue is bolstered by the relatively stable average selling prices (ASPs) of Apple Watch — a wrist-mounted wearable whose entry price starts at $269.
“The overall ASP of the smartwatch category will drop from $223.25 in 2017 to $214.99 in 2021 as higher volumes lead to slight reductions in manufacturing and component costs, but strong brands such as Apple and Fossil will keep pricing consistent with price bands of traditional watches,” noted Gartner research director, Angela McIntyre, in a statement.
While expecting Apple to continue to lead the smartwatch category, Gartner predicts Cupertino’s share will decline in the coming years — dropping from approximately a third in 2016 to a quarter in 2021 — as more providers enter the market. (Though other brands, such as Asus, Huawei, LG, Samsung and Sony, will still have a lower share — it’s expecting they will account for only 15 per cent in 2021.)
Interestingly, smartphones for children is a sub-category that Gartner’s expecting to perform well — representing 30 per cent of total smartwatch unit shipments in 2021, according to its calculations.
These are wearables aimed at children in the two to 13 year-old range, with makers targeting parents who don’t yet want their child to have a fully fledged smartphone.
The analyst also expects uplift in the traditional watch brand/luxury/fashion smartwatch segment — which it forecasts accounting for 25 percent of smartwatch units by 2021 — as long-standing brands attempt to attract younger customers.
Meanwhile, startup and while-label smartwatch brands, such as Archos, Cogito, Compal, Martian, Omate and Quanta, which will account for five per cent of unit sales in 2021.
Elsewhere in the wearables space, Bluetooth headsets will remain the biggest sub-category, accounting for almost half (48 per cent) of all wearables sold in 2017. The analyst also expects the audio devices to continue to be the most sold type of wearables through 2021, when it projects sales of 206M.
Growth here is being driven by the elimination of the headphone jack by “major smartphone providers”, according to Gartner. And while Apple kicked off that shift — and does of course have a pair of Bluetooth-powered, Siri-primed, premium-priced wireless earbuds to sell you instead (AirPods) — the analyst’s assumption is that by 2021 almost all premium mobile phones will no longer have the 3.5 mm jack. RIP trusty old pairs of headphones the world over.
Meanwhile, one of the tiddler technologies of today’s wearable market — head-mount displays (HMDs) which support augmented reality applications that do not fully block the wearer’s vision (as a full VR headset does) — will continue to be a small player through the next five or so years, according to the analyst.
Gartner forecasts that HMDs will account for just 7 per cent of all wearable devices shipped this year, and says they will not reach mainstream adoption with consumers or industrial customers through 2021. (Which amounts to a bearish view on AR startup Magic Leap‘s near-term prospects — the company still doesn’t have a wearable in the market, though its founder has hinted one could be coming this year.)
Near-term opportunities for HMDs that Gartner points to include: for video game players; for various industrial and business use-cases such as for workers performing equipment repair, inspections and maintenance, or to help with manufacturing, training, design and customer interactions; as well as for entertainment use-cases such as in theme parks, theaters and sports venues, to enhance an experience or provide supplementary information.
“Current low adoption by mainstream consumers shows that the market is still in its infancy, not that it lacks longer-term potential,” added McIntyre of HMDs.",2017-08-24,1530901,https://tctechcrunch2011.files.wordpress.com/2016/03/apple-watch-3.jpg?w=738,gadgets/,"wearables,wearable-technology,gartner,wearable-devices","Global wearables market to grow 17% in 2017, 310M devices sold, $30.5BN revenue: Gartner",,https://techcrunch.com/2017/08/24/global-wearables-market-to-grow-17-in-2017-310m-devices-sold-30-5bn-revenue-gartner/
Romain Dillet,Gadgets,"Mark down September 12 in your calendar as Apple could be unveiling the next iPhone at 9 AM on that day. Mac4Ever wrote a report saying that it confirmed with telecom companies that Apple should hold a press event on September 12.
This wouldn’t be a big surprise as Apple has been announcing new iPhones every September since 2012. Apple also always holds press conferences on Tuesday for some reason. So many people were hesitating between September 5 and September 12. We’ll know for sure very soon as Apple should be sending press invites in a few days.
So if you’re thinking about buying a new iPhone right now, you should wait a few weeks. Apple usually starts pre-orders on the Friday after the press conference (September 15). And devices go on sale a week later (September 22).
If you don’t plan on buying a new iPhone, you’ll still a get a big software update with iOS 11. Apple is going to release the final version of iOS 11 at some point between September 12 and September 22.
Apple is also probably going to announce a new version of the Apple Watch. The main change with this new watch could be that it’s going to have LTE connectivity. There could be a small update to the Apple TV as well with 4K video output.
Rumor has it that Apple has been working on not one, not two but three different iPhone models. The company should be announcing a more powerful iPhone 7s and iPhone 7s Plus, as well as a brand new super premium phone. This rumored “iPhone 8” (or whatever they call it) is going to feature a taller screen that is going to completely fill the front of the device, except for the speaker, camera and sensors at the top.
The camera should be much better on the back and the front of the device. Your phone is also going to learn new tricks when it comes to facial detection, inductive charging and more.",2017-08-23,1530558,https://tctechcrunch2011.files.wordpress.com/2015/11/476364290.jpg?w=738,gadgets/,"iphone-event,iphone-8,iphone",Apple could announce the next iPhone on September 12,apple,https://techcrunch.com/2017/08/23/apple-could-announce-the-next-iphone-on-september-12/
Darrell Etherington,Gadgets,"Wireless displays have always had too many compromises to be practically useful for me: Lag, image quality, consistency of connection, on and on. But new hardware from Astropad, the maker of the popular iPad app that you can use to turn your tablet into a drawing tablet, has finally convinced me that high quality, easy and reliable wireless external display tech is within reach, and actually set to be available very soon to consumers thanks to a new Kickstarter project.
Luna Display is a tiny dongle, not much bigger than the average thumb nail, which plugs into either your computer’s Mini DisplayPort (Thunderbolt, too) or a USB-C or USB 3 (two models will be available) port on modern Macs. The dongle then works with an app on your iPad, connecting using your Wi-Fi network to transfer data between the two.
Why the dongle? Other apps, including Astropad itself, have extended the Mac’s display using Wi-Fi before, after all. The reason is simple: access to your Mac’s graphics card. The dongle can tap into the full hardware graphics acceleration capabilities of the Mac to which its attached, delivering benefits software hacks can’t match, including Metal GPU support. That allows for a very high quality image, with true Retinal support and reliability across visual media types – video included.
The media prototype I received doesn’t have the final fit and finish of the planned production version, but it definitely works like a charm. I’ve long been a user of an iPad as a second display, typically employing the software of Astropad competitor Duet Display and using a wired connection to achieve the results I want.
What’s so amazing about Luna Display is that it offers better visual quality than Duet Display (which is still very good), despite not requiring a direct wired connection to work. The visual fidelity is frankly stunning considering you’re working with a completely untethered connection, and it’s good enough that you can watch YouTube and other videos very enjoyably.
Using the pre-release software and hardware, I did notice some very minor pixelation when moving window, or when viewing animated or video content. It’s not enough to detract from the experience, overall, and this is still an extremely beta version of the final Luna Display product, with software provided via Apple’s TestFlight pre-release provisioning service.
Minor visual eccentricities aside, Luna Display also performs very well in terms of touch response and interaction, which is something that Mac users interested in touchscreen notebooks have been looking for since it became the norm on PC rivals. Pinch to zoom, scrolling and even Apple Pencil support are all available here, and all work very well – better than I’d hoped to imagine they would. Astropad also says the features of its original app, tailored for graphics professionals, will eventually be available via Luna Display as well.
This is really a travel and portability lifesaver in terms of external display solutions, especially if what you’re aiming for isn’t just a purely functional secondary display, but a quality Retina-capable additional monitor with faithful color rendering. The current iPad Pro is a powerhouse in these areas, and being able to quickly and easily employ it as a portable add-on display, which you can also use as effectively a touch-capable Mac in a pinch, is a true game changer.

Luna Display is on Kickstarter now, with a $59 pledge nabbing you either a USB-C or a Mini DisplayPort dongle and delivery starting in May 2018. With the Artist’s Bundle at $99 you get a year of Astropad Studio subscription as well, and there are a number of other options available for backers at higher price points as well.",2017-08-23,1530299,https://tctechcrunch2011.files.wordpress.com/2017/08/147a1542.jpg?w=738,gadgets/,astropad,Astropad’s Luna Display is the portable display solution you’ve always wanted,,https://techcrunch.com/2017/08/23/astropads-luna-display-is-the-portable-display-solution-youve-always-wanted/
Darrell Etherington,Gadgets,"The SNES Mini is already causing heaps of FOMO anxiety thanks to pre-orders that are selling out near-instantly, but if any of us DO end up getting our hands on one, the console will have a neat trick up its sleeve for players: In-game rewind.
This would allow players to set a suspend point (up to four can bet set at one time per game), and then rewind their gameplay to try to improve their performance. The feature varies how long you can rewind by game, with a sliding scale ranging from a few seconds to a few minutes depending on how fast the in-game action tends to happen, but it sounds like it’s a thoughtful feature implemented intelligently by Nintendo. Skip to the 2:15 mark in the video below (via Eurogamer) to see the rewind feature in action.
The SNES Classic Edition ships with 21 games installed, including the unreleased sequel to StarFox. The suspend points themselves are super useful for this era, since they give you the ability to quickly and instantly save your progress instead of relying on in-game progress markers, but the rewind feature should mean nostalgic gamers can tackle even points in play that have long frustrated them.
Then again, maybe this just yet another example of how millennials have everything too easy and never had to deal with the kind of challenges that built character for Generation X and Xennials.",2017-08-23,1530283,https://tctechcrunch2011.files.wordpress.com/2017/08/mario-rewind-snes-mini-compressor.gif?w=640,gadgets/,"nintendo,gaming,computing",Nintendo’s SNES Classic Mini will let you rewind games to tackle tricky spots,,https://techcrunch.com/2017/08/23/nintendos-snes-classic-mini-will-let-you-rewind-games-to-tackle-tricky-spots/
Devin Coldewey,Gadgets,"It’s not really clear just what “humanoid” robots are actually for. I’ve seen them do all kinds of things, but almost none of them well; at our recent Robotics event in Boston, several leading experts in the field questioned their necessity. But we grew up with Data and Robby and Cylons, and so now we have Pepper. Pepper, performing funeral rites for cash-strapped people in Japan. Really?
This week is ENDEX, the Tokyo International Funeral and Cemetery Show and Life Ending Industry Expo — which, sure, isn’t for everyone, but honestly is a very important industry and one in which technology plays an increasing role.
But while I can get behind the idea of robotic grave cleaners, epitaph etchers, urn retrievers and things along those lines, this seems like a step in the wrong direction.
According to the Japan Times, “Kanagawa-based Nissei Eco Co. will offer Pepper — billed as the world’s first robot that can read emotions — to chant Buddhist sutras at funerals, providing a cheaper alternative to human priests.”
(Just as a quick aside, I don’t buy that Pepper actually reads emotions — no robot or computer vision system can do that. Hell, neither can I most of the time.)
It’s meant to help bring down the costs of funerary services in Japan, where (as elsewhere) they can run into the tens of thousands of dollars. And a real monk would be doing the main part, while Pepper would just be doing the backup sutras. But this is just a bad, dumb idea.
It’s a bad idea to introduce autonomy, or any machine really, into a situation that fundamentally calls for respect and sympathy, because machines have neither.
And it’s a dumb idea because Pepper specifically isn’t good at this job! Humanoid robots are created with the idea of existing and interacting with human spaces. There’s nothing about a human-shaped machine that makes it better at praying. If anything, it’s a mockery of the devotion and care that prayer is meant to embody. Not to mention the whole no-souls thing.
Mechanically it’s no better than playing an MP3 of the sutras on repeat, though it’s a great deal more expensive.
We have to consider with care how we integrate robots, AI, the internet and other technological advances into our lives and cultures. Dull, dirty, and dangerous work (the “three Ds”) are a perfect fit. Shoehorning them in where people are vulnerable like this and need a human touch is distasteful and bizarre.",2017-08-22,1530063,https://tctechcrunch2011.files.wordpress.com/2017/08/pepper_fun.jpg?w=738,gadgets/,"softbank,pepper","Pepper the robot can perform funerary rites, but it shouldn’t",,https://techcrunch.com/2017/08/22/pepper-the-robot-can-perform-funerary-rites-but-it-shouldnt/
Devin Coldewey,Gadgets,"Flat-pack furniture made IKEA a global powerhouse, and the same principles may help create a new generation of robots. Interactive Robogami is a project from MIT that lets users create ambulatory robots from a library of pieces that fold and fit together like origami.
“The goal is to make the process of designing robots accessible,” said Adriana Schulz, a PhD student at MIT who co-led the project. “The actuators, the materials, the code, things like that require a lot of knowledge. Our system encapsulates that expert knowledge, so the user can focus on conceptual design.”
Robogami lets users combine a library of intercompatible parts with primitives that can be printed like puzzle pieces and then folded and locked into shape. The flat-printed style reduces both print time and material cost by more than half.
It has a user-friendly GUI that has more in common with a game or 3D doodle app than a CAD or other design environment. You drag the pieces where you want them, arrange the type and placement of the feet or wheels and add any other features you think might be useful (or cool-looking). Then you can work out how and when those parts will move, what direction and so on.
Meanwhile, the app is doing all kinds of calculations in the background.
“One of the key things is that you can design geometry and motion at the same time. Normally that’s two different processes, but here you can change one and see how it affects the other,” said Schulz.
“The ordering of the how the legs move, the speed, these are all parametric structures,” she said. How they interact is systematized and you don’t have to worry about, for example, synchronizing motor torques or timing a foot’s touchdown — it’s being calculated internally. “The software maps these components into a full fabrication plan, from the mesh that goes to the 3D printer to the motors and code, the user doesn’t have to worry — it’s very end to end.”
For instance, if you decide to move the front legs back toward the center, the software calculates how that might affect when and how fast they move, or whether their motion would interfere with another piece. It watches for things like wobbliness, changes in orientation and center of gravity.
It might sound a little like baby’s first robot kit, but it’s clearly a versatile tool. Robogami users of varying levels of familiarity with CAD and engineering tools took part in a handful of tests. “We were really surprised by the diversity of models people made,” Schulz told me. It took about 15-30 minutes to design a robot, a few hours to print it, then 30-90 minutes to assemble it.
The tool isn’t aimed at any population in particular, Schulz told me (other than “anybody”), but I thought this would make for an amazing couple of weeks in a high school or college engineering course, perhaps even earlier. Design your own little bots, print them overnight, assemble them to understand how the motors and chassis fit together, then race them or have them navigate obstacles.

Right now Robogami is just the subject of the researchers’ paper, now published in the International Journal of Robotics Research. But Schulz said the goal was to move beyond mere locomotion and into other tasks. “Empowering people to design complex things is difficult! But I think it would be exciting to create tools that lower design barriers for casual users.”
“These tools enable new approaches to teaching computational thinking and creating,” said Daniela Rus, director of MIT’s CSAIL and collaborator on the research, in a news release. “Students can not only learn by coding and making their own robots, but by bringing to life conceptual ideas about what their robots can actually do.”",2017-08-22,1529842,https://tctechcrunch2011.files.wordpress.com/2017/08/img_5525.jpg?w=738,gadgets/,"csail,mit","MIT’s Robogami lets you build custom 3D-printable robots from standard, folding parts",,https://techcrunch.com/2017/08/22/mits-robogami-lets-you-build-custom-3d-printable-robots-from-standard-folding-parts/
Romain Dillet,Gadgets,"Nintendo has added a new payment option for eShop purchases on the Nintendo Switch and on its website. Starting today, you can now link your Nintendo account to your PayPal account and pay for future purchases using your PayPal balance or any payment method already linked to your PayPal account.
This update is only about the Switch. If you’re still using a Wii U or Nintendo 3DS, you’re out of luck. So the next time you purchase something on your Switch, you either can add your credit card information, use a saved credit card or add your PayPal account.
This option is particularly useful for a couple of reasons. First, the Switch is a region-free console, meaning that you can play games you bought in another country with your console.
But Nintendo didn’t stop at physical games. You can buy Japanese games on the eShop even if you bought your console in the U.S. Or you can pay in U.S. dollars even if you live in Europe. There are many reasons why it’s nice to be able to access other stores.
If you want to access another store, you need to add a new account to your Switch. You can then buy games in different stores. They’ll all appear on your home screen without any distinction.
But some banks charge some expensive foreign transaction fees. While PayPal isn’t perfect, it could be a better option if you’re trying to buy games in a foreign currency depending on your bank.
Second, PayPal is a nice option if you have kids. Instead of saving your credit card information to your kids’ console, you can create a PayPal account for them and credit some money. This way, they can buy stuff on their own and you can limit their purchases.
PayPal’s integration for the Switch is available in Japan, the U.S., Canada and 31 European countries.",2017-08-22,1529710,https://tctechcrunch2011.files.wordpress.com/2017/02/switch-2270037.jpg?w=738,gadgets/,"nintendo-switch,switch,nintendo",Nintendo adds PayPal support to the Nintendo Switch,paypal,https://techcrunch.com/2017/08/22/nintendo-adds-paypal-support-to-the-nintendo-switch/
Romain Dillet,Gadgets,"It turns out that providing unlimited data is quite expensive. Ars Technica spotted that Verizon is revamping its plans and now sells you two kinds of unlimited data — Go Unlimited and Beyond Unlimited. (Disclosure: Verizon owns Oath, which owns TechCrunch.)
And the biggest change is probably that mobile video is now capped at a maximum resolution of 480p. You won’t be able to stream any HD video on Netflix or YouTube with the basic unlimited plan (Update: video is capped at 480p on phones and 720p on tablets). Verizon has already run tests in July throttling Netflix and online video in general.
Instead of acting as a dumb data pipe, Verizon is looking at what you’re doing with your phone and sending you data at a slower speed if you’re doing things that could cost Verizon a lot of money.
Verizon launched an $80 unlimited data plan back in February. This previous plan was quite straightforward. You could do whatever you wanted with your phone until you reached 22GB of usage. After that, you would get reduced speeds. You could also use your phone as a hotspot for 10GB per month.
But this plan led to more pressure on the network and increased costs. So the company had to do something to turn this great consumer-friendly idea into a viable business venture.
The entry-level Go Unlimited plan is now $5 cheaper, but it also comes with a ton of restrictions. In addition to 480p video, you can experience reduced speeds at all times to reduce network congestion, even if you only use a couple of gigabytes per month. Of course, you can always upgrade to Beyond Unlimited if you’re too frustrated with those restrictions.
Even worse, mobile hotspot speed is limited to 600kbps. The company says you get unlimited data when you’re tethering, but 600kbps is so slow that you’ll give up on tethering in no time. In fact, if you use mobile hotspot for an hour, you can only download around 260MB of data — it’s that slow.
Forget about YouTube. Even just loading nytimes.com completely, a 3.8MB page, would take you 51 seconds at full speed.
You can pay $10 more for the Beyond Unlimited plan ($85). This plan looks more or less like the old unlimited plan, with a 22GB limit. You can tether for up to 15GB per month. But videos are still capped at 720p on your phone and 1080p on your other devices. Existing customers will still pay $80 per month, but video will be throttled. How hard is it to let users decide what to do with their data allowance?
If you think other carriers are nicer, AT&T also has two different unlimited plans (“Unlimited Choice” and “Unlimited Plus”) with restrictions on video. T-Mobile’s basic unlimited plan also limits video to 480p. Sprint doesn’t limit video but throttles your speed when you’re streaming music.
In other words, rest in peace net neutrality. If only the FCC was courageous enough to prevent carriers from branding their plans as “unlimited” when those plans are nothing but unlimited…",2017-08-22,1529663,https://tctechcrunch2011.files.wordpress.com/2017/03/gettyimages-645846618.jpg?w=738,gadgets/,"verizon-wireless,verizon",Verizon throttles video for good with its not-so-unlimited plan,net-neutrality,https://techcrunch.com/2017/08/22/verizon-throttles-video-for-good-with-its-new-not-so-unlimited-unlimited-plan/
