authors,category,content,date,id,img_src,section,tags,title,topics,url
Josh Constine,Apps,"Despite the tepid reception for Facebook Stories, the social network is doubling down on its full-screen Camera feature. Today Facebook added the ability to go Live, shoot two-second GIFs and share full-screen text posts on colored background from Facebook Camera, which lets you share to Facebook Stories, Direct messaging and the traditional News Feed.

The features give Facebook Camera near parity with Instagram’s Stories camera, and could make it more flexible and attractive to teens looking for ways to share visually. Combining the Camera’s augmented reality face filters with Live could make people more comfortable broadcasting since they won’t have to show their real face.
Facebook had already offered colored backgrounds for status updates through the traditional composer. It tested a GIF creator in Camera last month. And Facebook tested Live via Camera earlier this month, after allowing users to go Live from the News Feed composer since 2016. But now Facebook is officially rolling out these features to all iOS and Android users.
Facebook globally launched Camera and 24-hour ephemeral Stories in March, declaring war on Snapchat directly after fighting by proxy via Instagram since last year.
But while Snapchat clones Instagram Stories and WhatsApp Status have both surpassed the original to hit 250 million daily users, Facebook hasn’t given updates on how many people use its Camera and Stories. Critics in the West, where Snapchat and Instagram are popular, have dubbed Facebook Camera “redundant.” Some ask why we need multiple Facebook-owned properties to share the same Stories. Others find the Story bubbles atop the feed obtrusive, especially when people seem to be pouring very little content into the distribution channel. Right now only four of my friends have a Story posted.
But between Facebook’s launch of the augmented reality Camera Effects Platform in April and today’s addition of new features, Facebook seems hell-bent on making its Camera popular. It could always cut and run, folding Facebook Camera and directing users to Instagram Stories. But if Mark Zuckerberg is convinced video and visual communication is the future, and is betting Facebook can lead by offering an AR development platform Snapchat lacks, the company may be willing to take its lumps and wait for the trends to push people to Camera.",2017-08-15,1527172,https://tctechcrunch2011.files.wordpress.com/2017/01/facebook-stories-ios.jpg?w=738,social/,"facebook-live,facebook-stories,facebook-camera","Facebook boosts snubbed Stories Camera with Live, GIF & text sharing",facebook,https://techcrunch.com/2017/08/15/facebook-camera-gifs-live/
Josh Constine,Apps,"Snapchat’s got a new trick to stay one step ahead of Instagram by turning everyone’s quick video clips from concerts into a much more watchable music video you control.
Snapchat “Crowd Surf” uses artificial intelligence machine learning technology to analyze when lots of people are all recording the same musical performance at the same time. It can then lace together the different angles while keeping the song playing smoothly so you can choose where to watch from and see more than 10 seconds of footage in a row. You can see a demo recorded by TechCrunch below:
https://youtu.be/xQkapLhuGV0
Snap tested out Crowd Surf last night at pop singer Lorde’s performance at San Francisco’s Outside Lands music festival. When she played her hit “Green Light” and everyone thrusted their phones in the air, Snapchat combined the clips. You can watch the Crowd Surf in the Snapchat “Featured” section below your friends’ recent Stories, and tap to see a new angle whenever the flipping phone Crowd Surf icon is lit up.
The result is remarkably fun to watch. You can hop from the center of the crowd to the front row to the side stage to get an immersive look at what it was like to see the concert in person. In fact, I did see the show in person, but Crowd Surf lets me watch how everyone else was enjoying the same moment.
Several now-defunct startups like Vyclone and CrowdSync have tried to build whole apps around the Crowd Surf idea, but most failed because they weren’t getting enough content submissions. Bolting the feature onto an already wildly popular app should prove more successful for Snapchat. The company pioneered the crowdsourced Our Story three years ago at the EDC music fest, and now it’s back pushing the bar higher.
Which begs the question…how long until Instagram Stories copies this? Both Snap and Instagram are in a heated war for users, with Snap inventing new features and Facebook’s giant Instagram team quickly cloning them to the detriment of Snap’s growth.
Each wants to encourage users to submit their posts for public display. Snap lets you syndicate your post to Our Stories before you share it, which then appear in curated Our Stories, search results, and the new Snap Map. Instagram Story Search pulls together posts tagged with locations and hashtags for dedicated Stories about different places and topics.
We’ve asked Snapchat for more details on how Crowd Surf works. The company says it’s based on in-house AI technology and will roll out slowly to more events. Mashable spotted it this morning. Snapchat previously offered Story Explorer that let you check out similar Snaps to one you enjoyed during a Live Story by analyzing location and time, but not audio.
Crowd Surf is set to be available at more public events in the future including concerts and speeches, but will require tons of people shooting and submitting Snaps from the same moment. That could limit it to huge events like music festivals, though perhaps it could work for parades, sports events, or political rallies too. And the mere existence of the feature could attract more submissions.
If people think their Snaps could get chosen for Crowd Surfs and get extra viewers, they might be more likely to shoot and share on Snapchat when they’re watching a concert.",2017-08-14,1526828,https://tctechcrunch2011.files.wordpress.com/2015/02/snapchat-music.png?w=738,social/,snapchat-clone,Snapchat “Crowd Surf” stitches together everyone’s concert videos,"snapchat,instagram",https://techcrunch.com/2017/08/14/snapchat-crowd-surf/
Sarah Perez,Media,"Facebook is rolling out a “Trending News” section on mobile that includes its own link in the app’s main navigation. This follows the company’s earlier announcement this spring of a redesign for Trending Topics, an increasingly important part of Facebook’s social network, where it tracks the news stories that are buzzing across its service. That redesign is now rolling out to users on iPhone and Android devices in the U.S., while the added navigational link to Trending News became available on iPhone over the past few weeks, and is in testing on Android, Facebook tells us.

In case you missed Facebook’s announcement in May, the Trending Topics section was redesigned with a focus on making it easier to see how other publications are covering a topic, in addition to what friends and public figures are saying about the matter.
When you click into a Trending Topic following the update, Facebook explained you will see a carousel of stories from other publications that you swipe through horizontally.

The publications linked to in this section are determined by engagement around both the article and publisher in general on Facebook, as well as what other articles are linking to it.
This card-style carousel look-and-feel was inspired in part by Facebook Paper, the company’s long since shuttered standalone news reading app.
This carousel is still in the process of rolling out across the U.S.
However, one aspect to Trending’s makeover that wasn’t really touched on during Facebook’s earlier announcement was how Facebook was toying with a redesigned list of news stories that focused on headlines, not just “trending topics.”
The original look for Facebook’s Trending Topics – which you pull up with a tap into the app’s search box – is a simple list of topics and the beginning of a lede that’s usually cut off. These appear below your own recent Facebook searches in the app.
However, if you access the new Trending News link that’s just popped up in Facebook’s navigation menu, you’ll see an entirely different sort of Trending section.

Above: Old Trending on left vs New Trending on right
Instead of a “topic” (often just a word, person or place, like “China” or “Donald Trump”) and squiggly arrow icon, the news stories here include a headline, a photo, the name of a major media outlet that’s reporting it, and how many other sources are available on the topic.
For example, next to the headline, it might say: “Reuters and 100+ other sources.”
Plus, by adding the photo next to each item, there’s more room for expanded information – that is, a full headline and sourcing.
The new section also gives stories a rank (#1, #2, #3,…etc.)
Facebook’s prior announcement in May didn’t specifically detail how this Trending News section looked different from Trending Topics.
Frankly, it’s all a bit confusing, because Trending Topics and Trending News don’t seem to be tied directly together at this point. For example, you could have the link to Trending News in your app’s main navigation, but still not have the new look for Trending Topics, which includes the carousel redesign.
However, in that same post, we did get a little peek at Trending News – but it was referenced as being a part of a “small test.”

Trending integration in News Feed still a “small test”
Facebook said then it was testing adding the top three Trending News stories to users’ News Feeds. In a screenshot of this, you were able see this list of stories with photos that were ranked by numbers, as well as stories identified by headlines instead of just “topics.”
This integration of a “mini” Trending News section into News Feed is not broadly available. That remains a “small test,” we understand.
But the addition of the Trending News link to Facebook’s navigation is already live on iPhone, and being trialed on Android.
Of course, any changes Facebook makes to Trending are sure to met with a lot of scrutiny. The company last year faced criticism when it removed its human editors who curated this section, to run Trending by way of algorithms instead. (And those algorithms soon screwed up.) The social network has more recently made several changes to address the spread of fake news and filter bubbles, as well.
In this case, though, Facebook is not monkeying with how news is selected as “Trending,” only how it’s being displayed.
The new Trending News section joins a number of other new additions to Facebook’s main navigation as of late, including the food ordering option, Town Hall, weather, the Explore feed, and more. Not all these additions have stuck around – the new travel-focused City Guides section, for instance, has since disappeared.",2017-08-14,1525266,https://tctechcrunch2011.files.wordpress.com/2017/08/fb-mobile-news-feed-photos-ios.jpg?w=738,social/,"mobile,news,apps","Facebook is rolling out a Trending News section on mobile, now with its own link",facebook,https://techcrunch.com/2017/08/14/facebook-is-rolling-out-a-trending-news-section-on-mobile-now-with-its-own-link/
Darrell Etherington,Apps,"Snapchat is teaming up with The Pokémon Company to introduce a new Pikachu filter to the app. The official Pikachu filter applies the electric mouse’s trademark rosy cheeks, pointy ears, black nose and big eyes to faces in the app, and when users open their mouth the iconic Pikachu cry rings out as an animated version of the characters leaps into frame.
The Pikachu filter is a pretty perfect tie-in for Snapchat, which aims at a demographic that is already pretty gaga for the most recognizable of Nintendo’s pocket monsters. Plus, Snapchat could use some brand juice, and Pokémon and Pikachu have proven to offer that for a lot of other platforms, including any of Nintendo’s hardware consoles and even AR via Pokémon Go.
Snapchat’s Pikachu filter is a limited run option, so if you want to capture yourself looking like Ash’s best pal you’d better get on it. The best strategy is probably to stockpile a wide range of selfies of yourself as Pika so you have one for every possible emotional response you can possibly make.
Will Snapchat Pika reach the lofty heights of Dancing Hot Dog? Only time will tell.",2017-08-14,1526573,https://tctechcrunch2011.files.wordpress.com/2017/08/pikachulens41.jpg?w=738,social/,"the-pokemon-company,snap",Snapchat now lets you Pikachu yourself,snapchat,https://techcrunch.com/2017/08/14/snapchat-now-lets-you-pikachu-yourself/
Katie Roof,Apps,"Snap, the Snapchat parent, has had a very difficult ride in the stock market since debuting in March. After pricing its IPO at $17 and then reaching highs of $27, the company has fallen to less than half that. After losing 14 percent of its value in a single day’s trading, Snap closed Friday at $11.83.
The growing social media company revealed on Thursday that it has 173 million daily active users, up more than 20 percent since last year. But that wasn’t enough to impress Wall Street, which was expecting more than 175 million users.
Analyst expectations are always built into the stock price and missing them will cause shares to plummet. And Snap not only missed on user growth, but revenue and losses, as well. 
The company brought in $181.7 million in revenue, a 153 percent increase from last year, but investors were expecting more than $186 million. But losses also increased substantially, $115.9 million for last year’s quarter versus $443.1 million for this year.
The success of Instagram Stories is one of the main reasons that investors are skeptical of Snap. Instagram copied its short-form video feature last year and has seen tremendous success. The Stories feature already has 250 million daily users, over 75 million more than Snap.
Snap also recently found out that it won’t be in the S&P 500, which is a significant blow because a lot of investors buy that index. And it looks like the company’s Spectacle glasses aren’t selling well.
The bull case for Snap is that the team has been innovative. The company popularized disappearing messages and came up with the stories idea. Snap also has been clever with its use of AI-enhanced face filters. But in order to survive as a public company, the team will have to come up with something that can’t be so easily replicated.
TechCrunch’s Josh Constine has a few ideas. ",2017-08-11,1526362,https://tctechcrunch2011.files.wordpress.com/2017/08/facebook-google-snapchat-stories-news.png?w=738,social/,snap,Another record low for Snap after 14% drop post-earnings,snapchat,https://techcrunch.com/2017/08/11/another-record-low-for-snap-after-14-drop-post-earnings/
Josh Constine,Apps,"SoundCloud has just closed the necessary funding round to keep the struggling music service afloat. CEO Alex Ljung will step aside though remain chairman as former Vimeo CEO Kerry Trainor replaces him. Mike Weissman will become COO as SoundCloud co-founder and CTO Eric Wahlforss stays as chief product officer. New York investment bank Raine Group and Singapore's sovereign wealth fund Temasek have stepped in to lead the new Series F funding round of $169.5 million.
SoundCloud laid off 40 percent of its staff last month, with 173 employees departing in an effort to cut costs. The company only had enough runway left to last into Q4, and today's investor decision was viewed as a do-or-die moment for the company. Now it will have the opportunity to try to right the ship, or sail into an established port via acquisition.
SoundCloud declined to share the valuation or quantity of the new funding round. Yesterday, Axios reported the company was raising $169.5 million at a $150 million pre-money valuation. That's a steep decline in value from the $700 million it was valued at in previous funding rounds. The new Series F round supposedly gives Raine and Temasek liquidation preferences that override all previous investors, and the Series E investors are getting their preferences reduced by 40 percent. They're surely not happy about that, but it's better than their investment vaporizing.
Raine will get two board seats for bailing out SoundCloud, with partner and former music industry attorney Fred Davis, and the vice president who leads music investments, Joe Puthenveetil, taking those seats.
While abdicating the CEO role probably wasn't exactly what Ljung had hoped for, at least he gets to stay on with the company as chairman of the board. ""This financing means SoundCloud remains strong, independent and here to stay,"" he wrote.


SoundCloud says its total revenue is now at a $100 million annual run-rate. If it can keep costs low and grow that number, it may eventually get to break even and no longer need infusions of investor capital.
TechCrunch broke news about the magnitude of the SoundCloud crisis last month. Sources from the company told us the layoffs had been planned for months, but SoundCloud still recklessly hired employees up until the last minute, with some being let go within weeks of starting. Employees told TechCrunch that the company was ""a shitshow"" with inconsistent product direction and dwindling cash. Ljung was seen as reluctant to be honest with the team, and unfocused as he partied around the world like a rock star.
Our report led to a flurry of follow-on coverage, prompting fans and artists to speak up in favor of the service. The rally was reminiscent of the love shown to Vine after Twitter announced it would shut down. Popular musician Chance The Rapper tried to get involved to save the company. He, like many other indie hip-hop artists, made their name on the platform as part of a genre that came to be called ""SoundCloud Rap."" In the end, SoundCloud was saved when Vine wasn't.
For now, music and other audio saved on SoundCloud is safe. But the company will need to find a way to make its subscription tiers more appealing and scale up its advertising despite having much less staff to drive the changes. If it can't, SoundCloud could be back begging for cash in a year.
The new management should provide some additional confidence. I've interviewed both Ljung and Wahlforss in the past, and neither had answers to the big questions facing SoundCloud about its product direction, business model and the spurious copyright takedowns that have eroded its trust with musicians.
Trainor may be able to institute some more discipline at the startup. He was the CEO of Vimeo from 2012 to 2016, and has poached his former COO there to help run SoundCloud. They helped Vimeo fend off bigger rivals like YouTube by doubling down on what was special about the service: a focus on high-quality artful film rather than amateur viral videos. That experience makes Trainor a great fit to lead SoundCloud, which is fending off bigger rivals like Spotify and Apple Music.
SoundCloud's best bet isn't to battle them directly, but double down on the user-uploaded indie music scene, including garage demos, DJ sets, unofficial remixes and miscellaneous audio you can't find elsewhere. Whether it stays independent long term or tries to seduce an acquirer, SoundCloud will benefit from spotlighting its unique community of creators and hardcore listeners.",2017-08-11,1526192,https://tctechcrunch2011.files.wordpress.com/2017/03/soundcloud-money-alt.jpg?w=738,social/,"soundcloud,streaming-music",SoundCloud saved by emergency funding as CEO steps aside,,https://techcrunch.com/2017/08/11/soundcloud-saved/
Josh Constine,Apps,"Snap has an awful Q2 earnings report… but at least its dancing AR hot dog was viewed 1.5 billion times. To prove their confidence, co-founders Evan Spiegel and Bobby Murphy have agreed not to sell any shares this year, and the company will withhold shares they’re owed to pay for any necessary taxes. Of course, there are only five months left in the year, so this isn’t exactly a long-term lock-in.
One concrete metric announced was that Snap generated $5.4 million in “Other” revenue, which would equate to around 41,500 pairs of its Spectacles camera sunglasses at a $130 price point. That’s compared to $8.3 million in Q1 and $4.5 million in Q4.
Snap glossed over its shortcomings in user count and revenue to focus on several vanity metrics during its earnings call:
For more details on Snap’s tough quarter, check out our full Q2 earnings coverage, including its new user count, and read our list of 8 ways to fix Snapchat.",2017-08-10,1525830,https://tctechcrunch2011.files.wordpress.com/2016/08/gettyimages-479963700.jpg?w=738,social/,"snap-inc-q2-2017-earnings,snap-inc",Snap founders won’t sell shares despite plummeting price,snapchat,https://techcrunch.com/2017/08/10/hold-the-line/
Josh Constine,Apps,"SoundCloud will soon collapse if investors don’t vote for a rescue funding round tomorrow. The stumbling music streaming community site had to suddenly lay off 40 percent of its staff last month. Now it’s asking investors for $169.5 million at a pre-money enterprise valuation of just $150 million, according to Axios‘ reliable business editor Dan Primack. That’s a steep drop from the $700 million valuation of its previous rounds.
If SoundCloud doesn’t get the funding, CEO Alexander Ljung reportedly told investors that SoundCloud won’t be able “to continue as a going concern.” That could force SoundCloud to sell even though Ljung has stubbornly fought to keep the dying startup independent. If it can’t find funding or a buyer, SoundCloud could vaporize, destroying its massive archive of user-uploaded music, podcasts and other sounds.
Investors would be forgiven their distrust since SoundCloud has burned over $230 million in funding plus $70 million in debt with little monetization progress to show for it.
[Update: At least this new funding deal would bring in new management. Recode reports that former Vimeo CEO Kerry Trainor would replace SoundCloud CEO Alex Ljung if investors do provide the funding.]

Last month we detailed the many, MANY problems with SoundCloud. Employees told us the company is “a shitshow,” with a lack of product direction, talent leaving and employees secretly using Spotify.
Rather than focus on its unique value proposition of being the “YouTube for Audio” with demos, DJ sets and remixes available nowhere else, SoundCloud chased dreams of grandeur as it tried to evolve into a Spotify competitor. But after taking years to negotiate deals with the major record labels, the extremely late $9.99 SoundCloud Go+ subscription service flopped. Meanwhile, it had burned credibility with core users like DJs by removing their music over dubious copyright claims while trying to suck up to the labels.
SoundCloud lavishly spent money on offices around the world while its CEO galavanted at music festivals like a rock star. SoundCloud recklessly wasted money, hiring people up until the moment it announced they’d be immediately let go as part of the 173 layoffs it announced last month. Now staff morale is in the toilet, the user experience is a mess, the subscription models are unappealing, competitors are growing rapidly and musicians are fleeing to other upload platforms.
That’s why it seems crazy for investors to fund a $170 million Series F to keep a sinking ship afloat a little longer unless SoundCloud is willing to swallow its pride and get acquired for whatever it can get.
The new investors would be Raine Group and Temasek, plus existing backers Union Square Ventures, Doughty Hanson and Atlantic Technology. They’d at least get preferred stock that’s paid out upon exit before previous investors. But how are they to know they won’t get diluted too when SoundCloud runs out of money again? The new deal would reportedly reduce the liquidity preference of the previous Series E investors by over 40 percent.
We reached out to SoundCloud PR and its CEO for comment or clarity on the do-or-die fundraise, but didn’t hear back.
Investors’ best bet is to fund a small bridge round just big enough for SoundCloud to shop itself around and find a buyer. Perhaps Google would buy it to align the YouTube of Audio with the YouTube of YouTube. Or Amazon could step in and try to do for musicians what it did for book authors by creating a convenient aggregated marketplace, though acquiring Pandora might better mesh with Amazon’s mainstream demographic.
SoundCloud has proven it can’t manage itself. It’s too damaged, too in debt and too far behind to thrive independently without a miracle turnaround. No matter what, the whole service is on shaky footing, so musicians may want to archive their audio and start promoting their presence somewhere safer.",2017-08-10,1525623,https://tctechcrunch2011.files.wordpress.com/2015/06/soundcloud-money.jpg?w=738,social/,"alex-ljung,soundcloud",SoundCloud faces do-or-die vote by investors,,https://techcrunch.com/2017/08/10/soundcloud-shut-down-possible/
Josh Constine,Apps,"Discord wants to destroy its biggest, best-funded competitor in the battle to be the communications layer for gaming. It wants to be the home for gamer clans strategizing and trash-talking with each other. After out-gunning its gaming-specific competitors like TeamSpeak, Mumble and Ventrilo with a secret $50 million fundraise earlier this year, Discord is setting its sights on Skype.
Today Discord expands beyond text and voice with the launch of video chat and screensharing. Now friends can watch each other play their favorite games while talking face-to-face. These features could further addict Discord’s 45 million users, 9 million of whom use its web, desktop and mobile apps each day.

“This is the most requested feature on Discord probably a year running,” says CMO Eros Resmini. “A lot of infrastructure had to be built up for this launch,” he warns, though, since the video features run at a remarkably smooth and crisp 720p at 30 frames per second. Skype runs at half that FPS. My briefing with the company was held over its new video chat, and it looked much better than what’s standard.
That’s why only 5 percent of users will get video today, and it will only work with groups of up to 10 people. Embodying Discord’s playful style, the company explains that “It’s possible that we’ll need to completely turn off video calls during this test. If you find the feature is missing all of a sudden, we suggest you lay on the floor and stare at the ceiling until it’s fixed.”
If the video launch goes smoothly, Discord could snatch gamers from its competitors that either lack video entirely, or do screensharing poorly like Skype, as they weren’t built for conveying rapid-fire action with sharp graphics. One big thing that’s lacking is sound from screenshares, which Discord will need to figure out.
Video chat could be a stepping stone for Discord to start competing with massive one-to-many broadcasting channels like YouTube and Twitch.

Discord was originally a game developer itself, making the critically acclaimed but publicly ignored mobile battle arena Fates Forever. “We couldn’t figure out how to get over the hump on the monetization side,” Resmini says. So in late 2014, it started tinkering with other ideas.
CTO Stan Vishnevskiy had been dreaming of a tool like Discord. “I played MMORPG [Massively multiplayer online role-playing games] 15 hours per day,” he told me, and was dissatisfied with TeamSpeak and Mumble. Those required IP addresses that could be attacked by trolls, rented servers and clumsy apps. “Can we make a 10X project? Low-friction usage, no renting servers, beautiful design we took from mobile.”
Discord launched in May 2016 and has been a rocket ship ever since. It’s now raised a total of $79 million, including the $50 million round led by Index Ventures in January 2017. The 70-employee startup now handles 200 million messages per day and up to 4 million concurrent users as groups chat about World of Warcraft, OverWatch, League of Legends and Clash Royale.
The startup earns money from $5/month subscriptions to its Nitro tier, which gives users cosmetic upgrades and a few bells and whistles. “Discord has made the promise to our user base of keeping the core Discord experience free,” says Resmini. But the company is considering launching in-app purchases to enhance the new video features and earn some extra cash.

The company insists that the majority of its users are gamers chatting with small groups of friends, where someone calling someone else a colorful, profanity-laced name is more a joke than a harassment issue. But there are some larger public servers for entire sub-Reddits where people discuss topics beyond games, and Discord has unfortunately found itself used by hate groups to coordinate trolling and harassment.
“We focus on giving people tools and controls so they never get in a situation that they’re with a stranger that’s doing something you don’t think is OK,” says Resmini. “You can block folks, you can leave places, you can remain in a private space.” The team also relies on users to report abuse to its team trained to quickly banish harassment, doxing and other problems.
Some startups, like subscription crowdfunding platform Patreon, have taken a relatively permissive approach to dealing with hate-mongers, and decline to comment on incendiary topics like Gamergate. That’s why it was encouraging to hear Discord speak candidly about its disapproval of the alt-right and sexism in the gaming business.
“Their ideologies aren’t welcome,” Resmini declares. “We don’t like people that act that way, people that harass people. We’re on the side of gaming that’s a positive community. That’s an inclusive community.”

Still, Discord won’t proactively jump in unless there are abuse reports. “We don’t read people’s private servers. We believe in privacy at Discord. The censorship thing is something we’ve stayed away from. We think it’s a very slippery slope,” Resmini admits. But once hatred surfaces, it’s comfortable dealing out lifetime bans and deletions of servers.
If Discord ever wants to become a mainstream communication tool for gaming culture that’s grown increasingly popular worldwide, it has to keep things clean and friendly, even if that means friends laughing while they swear at each other. “Some of the happiest times of my life have come from gaming,” Vishnevskiy concludes. “And things that make me happy, I want to bring to others.”",2017-08-10,1525626,https://tctechcrunch2011.files.wordpress.com/2017/08/discord-video.png?w=738,social/,"teamspeak,video-games,discord",Discord steals gamers from Skype with video chat and screensharing,skype,https://techcrunch.com/2017/08/10/discord-video/
Josh Constine,Apps,"Facebook has a new home for original video content produced exclusively for it by partners, who will earn 55 percent of ad break revenue while Facebook keeps 45 percent. The “Watch” tab and several dozen original shows will start rolling out  to a small group of U.S. users tomorrow on mobile, desktop and Facebook’s TV apps.
By hosting original programming, Facebook could boost ad revenue and give people a reason to frequently return to the News Feed for content they can’t get anywhere else.
Watch features personalized recommendations of live and recorded shows to watch, plus categories like “Most Talked About,” “What’s Making People Laugh” and “Shows Your Friends Are Watching.” Publishers can also share their shows to the News Feed to help people discover them. A Watchlist feature lets you subscribe to updates on new episodes of your favorite shows. Fans can connect with each other and creators through a new feature that links shows to Groups.

Facebook says it plans to roll out access to Watch to more users and more content creators soon, starting with the rest of the U.S. before expanding internationally. Users with access will see a TV-shaped Watch button in the bottom navigation bar of Facebook’s main app that opens the new video hub.
Facebook admits that “we’ve also funded some shows” as examples, but notes that these are only a small percentage of all the available shows. “We want any publisher/creator who is interested to be able to create a show in the future,” a Facebook spokesperson tells me. “So there will be hundreds of shows at launch, and we’ll hopefully scale to thousands.”
Business Insider reported some leaked details about the redesign earlier today, but pegged the launch of original programming as starting August 28th, when the shows actually will begin to roll out tomorrow.
Facebook’s shows will run the gamut from live event coverage to reality TV to scripted programs.  “More and more people are coming to Facebook in order to watch video” Facebook’s director of video product Daniel Danker tells me. “When they come with that in mind, we want to make a place for them where they can find that video, connect with the creators and publishers they love, and know they won’t miss out if there’s a new episode from one of those creators.”
Here’s a list of some of the original programming that will be available on Watch:
What’s clearly absent is the type of longer-form scripted dramas and comedies people are used to watching on television. Instead, there are plenty of mini-documentaries, reality shows, and sports coverage.
Facebook CEO Mark Zuckerberg writes that “We believe it’s possible to rethink a lot of experiences through the lens of building community — including watching video. Watching a show doesn’t have to be passive . . . You’ll be able to chat and connect with people during an episode, and join groups with people who like the same shows afterwards to build community.”
When you open Watch, you’ll be able to scroll through a long list of categories of shows to view. Alternatively, you can either swipe over or arrive from a notification about a new episode to view the Watchlist of all the lastest shows released by creators you follow. Once you’ve opened an episode you’ll see all the details about it, with one tab for joining a live comment reel with other viewers, and an “Up Next” tab displaying what you’ll view after the current episode if you prefer a glazed-eyes lean-back experience.
There’s no specific content restrictions on swearing or violence beyond Facebook’s existing community standards, but Facebook will monitor for shows that get flagged.
Publishers can choose to insert ad breaks if they want to earn money off their shows, though the guidelines on where and how long they can be are still being finalized. If publishers want to give away their content, they don’t have to show ads. Another option is to do product placed or branded content, in which case the creator has to tag the sponsor paying them for transparency. Shows will have their own dedicated Facebook Pages, and creators can set up special show Groups where fans can ask questions and geek out together.
Beyond the Watch tab, you can also discover shows through the News Feed if a publisher you follow posts an episode or friends are talking about it. That gives Facebook the opportunity to artificially boost the presence of shows in News Feed to build a bigger audience for the new content initiative.
Facebook first launched its dedicated video tab in April 2016, but it only hosted the more generic News Feed videos people were already seeing from Pages and friends. Now Facebook is in the business of funding original content, initially through direct payments, though it seeks to switch entirely to a revenue-share model in the future to make its original programming effort sustainable.
Facebook’s competitors like YouTube and Snapchat have already experimented with creating original video content. YouTube Red funds several original series, giving bigger production budgets to some of its biggest stars. Snapchat has tried making its own shows in-house, but now focuses on signing deals with partners like TV studios to get fresh, vertical video content into its Discover section.
Facebook’s benefit is that Watch is cross-platform, allowing people to view videos from all their devices, while also being a daily destination for 1.32 billion users. It’s already become a powerhouse in serendipitous video discovery via the News Feed, and Watch will surely provide enough suggestions to get people hooked on shows they weren’t expecting.
But through premium original programming, Facebook is also trying to become a home for deliberate video consumption where people come to view a specific show. While there are already plenty of reasons to visit Facebook, original shows give people a reason to spend longer staring at their screens. If it can drive enough viewers to these shows thanks to its 2 billion total users, Facebook could offer significant revenue-share payouts, attracting better and better content creators.
Facebook’s been trying to eat the whole internet for years now. With Watch and these shows, it’s breaking out of the web to challenge traditional television, which is seeing viewership slide. As ad spends follow eyeballs from TV to the web, Watch could give Facebook a way to net more attention and dollars.",2017-08-09,1525400,https://tctechcrunch2011.files.wordpress.com/2017/08/facebook-watch-tab1.png?w=738,social/,"facebook-video,original-content",Facebook launches Watch tab of original video shows,facebook,https://techcrunch.com/2017/08/09/facebook-watch/
