authors,category,content,date,id,img_src,section,tags,title,topics,url
Josh Constine,Apps,"Facebook will become the suggester of perspective to avoid being the “arbiter of truth”. It’s rolling out “Related Articles” that appear below news links to stories lots of people are posting about on Facebook, or that are suspected to be false news and have been externally fact checked by Facebook’s partners. Appearing before someone reads, Related Articles will surface links to additional reporting on the same topic to provide different view points, and to truthiness reports from the fact checkers.
If users see drastically different angles when they compare a story to its Related Articles, they might deem it suspicious and skip it, be less likely to believe or share it, or could click through the Related Articles and make up their own mind. That could reduce the spread and impact of false news without Facebook itself having to be the honesty police. Related Articles could also balance out some of the radical invective that can subtly polarize the populace.
Pre-click Related Articles are rolling out in the US, Germany, France, and Nederlands today. These countries were chosen to get the roll out first because Facebook has established fact checking partnerships there. “We don’t want to be and are not the arbiters of the truth. The fact checkers can give the signal of whether a story is true or false” says Facebook News Feed integrity product manager Tessa Lyons.
Meanwhile, Facebook’s machine learning algorithm has improved its accuracy and speed, so the social network  will now have it send more potential hoaxes to fact checkers. Lyons explains that the speed is important because “The sooner we can get potential false new stories to fact checkers, the sooner that they can review them, and the more we reduce the number of people who are actually exposed to them.”
Facebook has shown Related Articles after people click links since at least 2014. Even then it was getting flack for dispensing fake news. In April of this year Facebook tested the new pre-click version as part of its multi-prong attack on fake news following criticism that misinformation influenced the 2016 U.S. presidential election. That includes downranking hoaxes and click bait, reducing referral traffic to ad-filled spam sites to cut off their funding, and promoting local journalism and news literacy. Most directly, it partnered with Snopes, AP, PolitiFact and others external agencies so it can add warning labels to stories externally vetted as false.
“People told us that Related Articles gave them more context about topics and that having more context helps them make more informed decisions and about what they read and what they decide to share” Lyons tells me. “Seeing Fact Checker’s articles in Related Articles actually helps people identify whether what they’re reading is misleading or false.”

Facebook won’t be personalizing the Related Articles that show a column of thumbnail images and headlines below a link story. However, it does utilize other quality signals from News Feed ranking to show the optimal alternative takes. Thankfully, Lyons says Facebook doesn’t plan to put any ads in the Related Articles box.
So how does Facebook avoid accidentally showing more fake news in Related Articles? Facebook tells me it uses the same signals as its Trending section, and disqualifies posts that lots of people are commenting on or reporting as false. No humans are involved in the process, which at least removes the potential for direct bias, though humans tend to code their subconscious biases into their algorithms.
If Facebook can’t convince the world it’s got a real handle on the fake news problem, it may see people tune into the News Feed or click its links less. That interferes with Facebook’s ad-driven business model and its mission. Plus, it’s liable to get blamed for future election results.
While objectively fake news gets the majority of the attention, it’s exaggeration and warped opinion that are much more prevalent and therefore potentially polarizing. If extreme right and left publishers’ articles get paired with centrist Related Articles, it could dissuade people from blindly swallowing the rants and raves that tear society apart.",2017-08-03,1522949,https://tctechcrunch2011.files.wordpress.com/2017/03/fb-fake-news.jpg?w=738,social/,fake-news,Facebook fights fake news with links to other angles,facebook,https://techcrunch.com/2017/08/03/facebook-related-articles/
Anthony Ha,Apps,"Oren Peli, who wrote and directed the enormously successful film Paranormal Activity, is launching a new iOS and Android app designed to help users create, find and join local events.
Spot‘s launch might be doubly surprising — not only is Peli launching an app, but it seems like an odd idea to come from someone best known for horror movies (he also produced the Paranormal Activity sequels and the Insidious films).
However, Peli told me that before moving into movies, he actually started his career as a developer of animation software and video games. So in some ways, he’s simply returning to his old career.
The app also addresses a problem Peli said he was facing after finding himself single again and feeling that standard one-on-one coffee dates were starting to feel “a little monotonous.” What if, instead, there was an app that helped people connect around shared activities and interests?
There have plenty of startups sitting in the intersection of social, local and mobile, enough that the industry spawned its own obnoxious buzzword, but Peli is hoping Spot can rise above the rest by making it as simple as possible to join these events.

The Spot app allows people to create events in four categories: Hobbies, sports, community events and singles events. You can search for events by keyword, or just bring up a map showing what’s nearby. Events can be public or private, they’re shareable via social media and participants can chat with each other through the app.
“Spot’s technology means I can create events for just a few people or large events,” Peli said. “It’s an easy way to say, ‘Hey, I want to go hiking this afternoon, does anyone want to come with me?’ ”
When asked about safety, Peli noted that users create a Spot account by connecting to Facebook, Google or email, and they also can earn a verified user sticker by verifying their phone number over SMS. In addition, event organizers can ban users from their events and report inappropriate behavior.
Still, it seems like Spot is taking a fairly hands-off approach to the issue.
“I think that with a little bit of common sense, we can have a very nice and positive community,” Peli said. “We won’t allow anything unpleasant. If anyone’s harassing anyone, we’ll take care of that [by warning or banning users].”
Spot is available globally, but Peli said the initial focus is on building a community in Los Angeles. The app is free. Eventually, Peli said Spot could make money through advertising and by featuring deals from local businesses.
As for whether Peli’s time in Hollywood has affected the way he’s approaching his new startup, he said it was really the other way around: “When I got into film with Paranormal Activity, my experience as a video game programmer made me comfortable with all the technological aspects of it. I don’t know that the Hollywood experience had a similar effect.”",2017-08-02,1522934,https://tctechcrunch2011.files.wordpress.com/2017/08/oren.jpg?w=738,social/,"oren-peli,spot",‘Paranormal Activity’ director Oren Peli launches a new social app,,https://techcrunch.com/2017/08/02/oren-peli-launches-spot/
Devin Coldewey,Diversity,"Activist and writer Ijeoma Oluo is the latest to suffer for Facebook’s inability — or perhaps unwillingness — to improve its reporting and moderation infrastructure. After receiving hundreds of racist and threatening messages in response to a joke she made on Twitter, Oluo began posting screenshots when it was clear that days of reporting did nothing. Facebook’s response was to suspend her account.
You can read Oluo’s account of things here, including some screenshots of the type of abuse she was receiving. Twitter, she said, was responsive. Facebook, not so much.
Facebook later reinstated her account, calling the suspension a “mistake.” I’ve asked the company for the rationale behind the suspension.
We talked with another activist recently, Leslie Mac, who like Oluo spoke out on racism using the platform, and like Oluo was suspended from it. It happened to Shaun King, too, after he posted a racist email he received.
The pattern isn’t hard to figure out: when a person (often a person of color, often a woman, often both) is singled out by popular accounts and pages for something they’ve said or done, the mob descends. Abusive messages, comments and tweets arrive by the truckload — and while the target can only block and report so fast, groups of hundreds or thousands can flag a post or account so voluminously that it is taken offline.
Sure, that’s a “mistake.” The way the entire system Facebook has established for moderating the global conversation is a mistake. It is, at the very least, fundamentally flawed and inadequate.
Facebook and other platforms love to talk about the empowering nature of a one-to-many platform. They fail to address the problem that occurs when the platform is inverted and becomes many-to-one. There isn’t really a solution for the constant dogpiles that occur when someone incurs the wrath of an entire contingent of highly vocal abusers. Just let it happen and then sweep the “mistake” under the rug with the rest of them.
I happened to hear about Oluo’s situation by chance, but no doubt this is happening to many groups and many people whom I would never hear about. Are you one of them? Have you experienced this?
Maybe the mistake is people thinking these platforms are able to protect them at all. If so, the echo chamber will intensify as Facebook and other services may find themselves hosts to chilled speech under the de facto sway of countless angry mobs.
Facebook confirmed the content takedowns and suspension as mistakes on the part of its moderation team. They later sent a statement saying “We’re very sorry about this mistake. We allow discussions of racism but do not allow people to harass or attack others on Facebook.” It seems they got it backwards in this case!
I’ve also asked Oluo for more information and will update the post if I hear back.",2017-08-02,1522889,https://tctechcrunch2011.files.wordpress.com/2017/01/fb-arbiter-of-truth.png?w=738,social/,racism,"Another black activist, Ijeoma Oluo, is suspended by Facebook for posting about racism",facebook,https://techcrunch.com/2017/08/02/another-black-activist-ijeoma-oluo-is-suspended-by-facebook-for-posting-about-racism/
Sarah Perez,Social,"Facebook today announced it will soon be rolling out a change to its News Feed that will increase the distribution of links to faster loading web pages – including those that use its own Instant Article format, it seems. The change will negatively impact Pages whose links load more slowly, the company also notes.
The update to News Feed will roll out gradually in the months ahead, giving publishers time to make the necessary adjustments.
Oddly, Facebook’s blog post makes no mention of Instant Articles, despite the obvious connection here between Facebook’s own speedier mobile web format and its desire to increase distribution of links pointing to faster websites.
The Instant Article format was designed to make reading news stories via Facebook a better experience for mobile users. It does this by stripping out extraneous code that can bog mobile web pages down, while also placing restrictions on the number of ads they can display, among other things.
The format hasn’t been universally adopted by publishers, many who feel that Instant Articles decrease their ability to generate revenue from their sites.
Facebook has more recently begun to fix some of the problems publishers had been complaining about, however. It began to let Instant Article publishers show more ads, for example; it restored subscription options; it rolled out Page Like and email sign-up buttons; and it will begin tests of a paid subscription paywall feature in the fall.
It even tried to make adoption of Facebook’s format easier, by adding support for Google AMP and Apple News format as part of its Instant Articles software development kit.
Despite the fact that Facebook doesn’t directly state that Instant Articles are about to get a big boost from this News Feed change, it’s pretty clear that will be the case.
It won’t necessarily rank Instant Articles any higher than other fast-loading sites, but it certainly means those publishers using Facebook’s mobile web format won’t have to worry that they’ll soon lose clicks.
“We are not making this update to prioritize Instant Articles,”a Facebook spokesperson told TechCrunch. “We are making this update in response to what people have told us. We know that faster loading webpages are a better experience for people, both on Facebook and across the internet,” they said.

According to Facebook’s announcement, the company will take into account the estimated load time of a webpage when someone clicks a link in the News Feed on the Facebook mobile app.
It will also consider other factors, like the user’s current network connection speed along with the general speed of the web page in question. If the link loads more quickly, then Facebook will make sure the link gets a higher position in your News Feed.
When the updated News Feed algorithm is rolled out, Facebook warns that web pages that are “particularly slow” will likely see decreases in traffic. It did not, however, say how slow is too slow, pointing instead to a page detailing the best practices for improving mobile sites load time.
The company notes this is only one of many changes it has made to News Feed over the years to make things snappier for end users. For instance, in the past it changed the News Feed to display fewer videos when a user’s network connection speeds was slow. It also began to prefetch stories by downloading mobile content before links were clicked, when it identifying slower connection speeds.
Slower loading web pages, of course, are frustrating for end users. As Facebook points out, on the broader web, as many as 40 percent of website visitors abandon a site if there’s a three-second delay.
But it’s a bit disingenuous to announce such a change to promote fast-loading sites without even a mention of Instant Articles.",2017-08-02,1522560,https://tctechcrunch2011.files.wordpress.com/2016/02/instant-articles-e28094-poster-frame.jpg?w=738,social/,"news-feed,publishers,instant-articles",Facebook will soon start ranking faster loading webpages higher in News Feed,facebook,https://techcrunch.com/2017/08/02/facebook-will-soon-start-ranking-faster-loading-webpages-higher-in-news-feed/
Josh Constine,Apps,"No one picks up the phone and everyone gets too much email. If you want to contact people for fundraising, a political campaign or marketing, texting is the way to go. But a generic mass text is more like spam than a convincing conversation.
Hustle lets you personalize every message and turn it into persuasive one-on-one dialogue. Like CRM for SMS, organizers can assign lists of contacts to their reps and field agents, who text them from their own numbers and cajole them to get down with the cause.
The potential to revolutionize both grassroots activism and corporate sales has won Hustle a new $8 million Series A led by existing investor Social Capital, whose founder Chamath Palihapitiya sits on Hustle’s board. That brings Hustle to over $11 million in funding to take the lessons it learned as Bernie Sanders’ texting tool for the 2016 presidential election and bring it to all kinds of organizations.

Co-founder Roddy Lindsay explains that “People don’t pick up the phone as much any more. Having a one-on-one conversation on text is the best way to get people to participate.”
Lindsay is well-versed on measuring what engages people. For six years he worked as one of Facebook’s first data scientists. His penchant for politics shone through, as Lindsay helped run Facebook’s congressional hackathon on Capitol Hill.
In 2014, Lindsay hooked up with former Obama ’08 Nevada new media director Perry Rosenstein to form Hustle. [Disclosure: Rosenstein and I were two of the co-founders of a social meetup utility called Signal that shut down before Hustle’s creation.] They set out to build a communication tool that combined the intimacy and ability to compel action of phone calling or door-knocking with the affordability and scalability of text messaging.

Here’s how Hustle works. Organizers build a phone number database, and write script templates on Hustle’s desktop app for the messages they want to send out. Their volunteers or representatives get assigned groups of contacts to ping through Hustle’s app, which automatically fills in variables in the scripts like the recipient’s name or how they got involved. The reps can rapidly send these messages via their own phone numbers, and reply like normal to answer questions or coax them into participation.
As respondents agree or decline to pledge money, show up to an event, volunteer or buy something, reps can mark their progress in Hustle’s analytics dashboard that tracks who they’ve contacted. And now Hustle is forging partnerships with payment processors and CRM systems to automatically track when recipients take action. Clients pay Hustle a monthly fee per contact in their database, starting at $0.30 per person.
While Hustle launched with a focus on politics, Lindsay says “We’re starting to do a lot of stuff beyond campaigns and advocacy. Higher education is a big growth area for us.” Now 30 schools are using Hustle for fundraising, like soliciting alumni donations without annoying phone calls. Amherst was able to double participation in its young alumni fundraiser from 10 percent to 21 percent using Hustle.
Those contracts have driven Hustle’s 40-person team to a $3 million annual recurring revenue runrate. And now Hustle has $8 million more to spend on accelerating growth. Joining Social Capital in the Series A are Canvas Ventures, Designer Fund, Foundation Capital, GSV Acceleration, Higher Ground Labs, Index Ventures, Kapor Capital, Matrix Partners, New Media Ventures, Omidyar Network, Twilio.org Impact Fund and Salesforce Ventures.
That last one could provide a well-aligned exit opportunity one day that could give Salesforce the same grip on text that its CRM has on email. “People respond to other people in a fundamentally different way than they respond to automated communication and bots,” Lindsay proclaims.
The cash will go first to building out Hustle’s platform and API so it can do more conversion tracking. That way, “If they say they’re going to give but haven’t yet, you can follow up,” says Lindsay. Hustle will also build out its sales and marketing teams for different verticals, growing its San Francisco, New York and DC offices. Its engineering team will grow, too, as it continues to support its iOS, Android, web and API surfaces.
Of course, for all of texting’s influence, it’s still only a piece of the communications puzzle. Hustle will need to develop ways to mesh better with the rest of an organization’s outreach strategy. And it will have to fend off clones trying to undercut its pricing. Hillary Clinton’s campaign developed its own version called MegaPhone rather than pay for Hustle.
Then there’s the issue that some people will still see Hustle’s texts as spam even if they’re sent by a real person from a real number. The startup may need to set frequency limits or usage restrictions to prevent clients from abusing Hustle.

Most startups stay away from polarizing politics that could limit their business, but Hustle refused to stay neutral. “We’re focused on building a strong business supporting clients in the Democratic Party and Progressive movement, and expanding into markets like Higher Ed and relationship-driven enterprises,” Lindsay says.
Supporting causes on both sides of the aisle could have gotten contentious, so Hustle chose the left. When ask if it refuses conservative clients, Lindsay admits that “If a potential client would violate our core values of Authenticity, Empowerment, Impact, and Respect, or erode the trust that our existing clients put in us, we would politely turn them away.”
Hustle is the kind of tech the world will need to claw back government from blustering leaders who exploit fear to divide people. Lindsay says Hustle wants “to make people feel like participants in the system and not just observers.” Motivated grassroots organizations can use Hustle to leverage the passion you see seething on Twitter into actual progress.
But that can’t wait until 2019. “Voter communication isn’t something you just need to do 30 days before the election,” Lindsay concludes. Whether it’s a campaign or a donation drive, people need to feel like there’s a person on the other end rooting them on like a personal trainer. Hustle conveniently puts that trainer in people’s text inbox.",2017-08-02,1522489,https://tctechcrunch2011.files.wordpress.com/2017/08/hustle.png?w=738,social/,"telemarketing,hustle",Hustle scores $8M to kill telemarketing with personalized texts,,https://techcrunch.com/2017/08/02/hustle-texting/
Josh Constine,Apps,"Instagram Stories has blossomed from a Snapchat clone into an integral part of the world’s largest dedicated visual communication app in the first year since its launch. Half of the businesses on Instagram produced a story in the last month, and it’s boosted the app’s average usage to 32 minutes per day for those under 25, and 24 minutes per day for those 25 and up.
If Facebook’s goal was stop Snap in its tracks, it’s largely succeeded with Instagram Stories. Snapchat’s monthly active user growth rate has plummeted from 17.2% per quarter to just 5%, while Snap’s share price has fallen from its $17 IPO to $13. Instagram Stories now has 250 million daily users compared to Snapchat’s 166 million. Instagram’s usage per day beats the “more than 30 minutes per day” of usage Snapchat claims on average now, as well as the over 30 minutes per day for under 25s and 20 minutes per day for over 25s Snap cited in its IPO filing.
[Update: News of Instagram surpassing Snapchat’s daily usage has caused Snap’s share price to sink to an all-time low aroun $12.67]

It’s clear to see why users are flocking to Instagram. It has stolen some of Snap’s primary use cases and party tricks. Instagram’s most popular augmented reality filter is the same as the Snap one it copied: virtual puppy ears. Also in the top five Instagram face filters are bunny ears at #3 and Koala ears at #5, both inspired by the meme-worthy popularity of Snap’s dog face. Meanwhile, Instagram keeps iterating with new features and sticker packs, like the one below to celebrate Instagram Stories’ first birthday.
Instagram is actually getting more efficient at copying Snapchat. While it took almost 3 years to launch its own version of Stories, Instagram needed just 4 months to copy Snapchat’s create-your-own-stickers feature launched in April.
Instagram not only copied Snapchat’s Stories, but has turned its Instagram Direct feature into a full-fledged Snapchat ephemeral private messaging competitor. By allowing people to send quick visual messages that disappear, Instagram Direct has grown to 375 million monthly users. Snap’s influence has helped Instagram’s chat feature one of the most popular messaging apps in the world behind WhatsApp, Messenger, and WeChat. Now one in five Instagram Stories posted by a business receives a Direct Message reply, allowing Instagram to seduce advertisers who want private channels for communicating with customers.

Instagram writes that “Stories made Instagram a place for people to share all of their moments – the highlights and everything in between”. If CEO Kevin Systrom set out to make Instagram an app for displaying everything fun in your life, not just the perfectly polished meals and vacations, it’s succeeded. And for better or worse, Instagram Stories has emboldened Facebook to put Stories into all its apps. WhatsApp Status has boomed to 250 million daily users, while Facebook Stories and Messenger Day are seeing weaker traction since they’re respectively redundant or obtrusive.
The flood of apps where you can post them is creating ‘Stories fatigue’ in some users like me. If the audience is fractured across five different apps and I have to go through a ton of work to post to them all, I sometimes reconsider whether it’s worth disrupting life in the present in order to show off to my friends. So while Instagram and Facebook are further popularizing the Stories format Snap invented, they may also be commoditizing it. Either way, the Snap threat is being neutralized.
Unless Snap can pull off a big uptick in growth when it reports earnings later this quarter, it may see Wall Street sour on its future the same way it did with Twitter. But you can bet Instagram won’t let up the heat.
A year ago, it looked like Snapchat was destined to rule social media. Its full-screen sharing would be impossible to outdo. There was no way to give a more immersive window into friends’ lives. But Facebook and Instagram didn’t have to outdo Snapchat. They just needed to copy it and put it in a more convenient place in apps that people of all ages already use.",2017-08-02,1522463,https://tctechcrunch2011.files.wordpress.com/2017/01/instagram-stories-steal-snapchat.png?w=738,social/,"instagram-stories,snapchat-clone",Instagram Stories turns 1 as daily use surpasses Snapchat,"snapchat,instagram",https://techcrunch.com/2017/08/02/instagram-stories-anniversary/
Katie Roof,Earnings,"Snap shares fell 4 percent and closed at a record low on Tuesday at $13.10, but it wasn’t just because of the dreaded lockup expiration, which allowed some insiders to finally sell shares.
Snap faced another devastating blow when it was revealed that the company won’t make it into the S&P 500, a popular stock market index. The way Snap has divided up its classes of stock have made it ineligible under the new rules, which state “the S&P Composite 1500 and its component indices will no longer add companies with multiple share class structures.” It’s also ineligible for the FTSE Russell, a major British index, because Snap’s public investors don’t have voting rights.
This is bad news for Snap because a lot of people are investing in overall indices instead of individual stocks. “It can be a reasonably big source of demand for some of these companies,” said Sam Angus, a partner at Fenwick & West.
The last thing Snap needs right now is more bad news. After pricing its IPO at $17 per share in early March and seeing an initial bump in the stock market, it has mostly been in steep decline ever since. Tuesday’s closing price was less than half of the $27.09 we saw on March 3.
Snap had a disappointing first quarter earnings results, so there’s extra pressure for it to outperform when it reports next week. Plus, many employees will not be eligible to sell shares until later this month at the next lockup expiration. If enough of them exercise their options, it will send the stock further in decline.
But some analysts think that the lockup fears have been overblown and that a lot of employees won’t sell shares yet. Plus, for many employees who joined in 2015 or later, their shares are underwater, so it wouldn’t make sense for them to sell yet.
The big question for Snap is whether it will be able to maintain user growth. Instagram copied its “stories” feature last year, which seemed to be a big blow to its service.
Yet Snap has proven to be innovative and could continue that trend. From disappearing messages to stories to AR-enhanced “lenses,” the company continues to have new ideas. Perhaps Snap is working on something that will be the next big thing.",2017-08-01,1522241,https://tctechcrunch2011.files.wordpress.com/2017/05/snapchat-push2.png?w=738,social/,snap,Snap hits record low after getting rejected from the S&P 500,,https://techcrunch.com/2017/08/01/snap-hits-record-low-after-getting-rejected-from-the-sp-500/
Darrell Etherington,Gadgets,"Facebook is reportedly working on dedicated video chat hardware, per a new report by Bloomberg. The device is said to be the inaugural major product from Facebook’s hardware-focused Building 8 product development lab, and will include a notebook-sized display. It’s intended to make video chat participants separated geographically feel like they’re together in the same space, the report claims.
Bloomberg’s report also claims Building 8 is developing a separate smart speaker product, similar to Amazon’s Echo and Google Home, which would use a voice assistant developed by the social network provider. Facebook CEO Mark Zuckerberg developed his own home voice assistant as part of a project resulting from his annual resolutions, which in 2016 focused on building a smart home companion similar to Jarvis from Iron Man.
This isn’t the first we’ve heard of a smart speaker in development at Facebook – a report last week sourced from DigiTimes suggested that the company’s supply chain sources indicated a smart speaker with an integrated 15-inch display was on track for a potential first quarter 2018 launch.
Based on the details of this new report, it sounds like the smart speaker and device with a 15-inch display may actually be two separate products. The 15-inch screen would fit with this fresh suggestion of a device with a laptop-sized screen tailored for video chat, at least.
Bloomberg also says the video chat gadget will include a wide-angle camera, built-in microphones and speakers, with artificial intelligence tech used to improve its photographic (offering zoom and lock features on people’s faces) and audio performance. In testing, it’s being supported by a thin stand that supports the display, which could reportedly be between 13 and 15-inches in size. FB is said to be considering Android for the OS, rather than its own in-house operating system.
Facebook has also tested a 360-degree camera for the device, which would fit with their push to bring 360 video to their social platform, but that won’t be ready in time for its initial planned product launch. It’s reportedly set to retail for “a few hundred dollars,” Bloomberg reports, with the standalone smart speaker aiming to sell for somewhere around $100; that speaker could be sidelined entirely, too, if Facebook decides to focus entirely on the video chat hardware.
A video chat device could make sense for Facebook in a number of ways, including as a way to lower the friction of video chat to make it accessible to a broad user base, rather than making it an additional service that requires logins and apps on platforms designed for general purpose use. Plus, it could integrate with Facebook Messenger, making that chat platform even more of a default option for broad communication, and helping it grow as a customer service transaction platform at the same time.
Additional reporting by Josh Constine.",2017-08-01,1522044,https://tctechcrunch2011.files.wordpress.com/2017/08/facebook-smart-chat-video.jpg?w=738,social/,"world-wide-web,social-media,computing,software",Facebook said to be working on dedicated video chat device,,https://techcrunch.com/2017/08/01/facebook-said-to-be-working-on-dedicated-video-chat-device/
Sarah Perez,Apps,"VSCO is a brand well-known among photographers who take advantage of its presets for desktop and its mobile app featuring film-inspired filters and pro image tools. Now the company is moving into video editing, with the launch of its first video editing tool on iOS. The tool will allow users to apply presets and tools to any size video from their smartphone camera, then share the resulting creation across social media.
The new tool takes advantage of SENS, the company’s proprietary real-time image processor, and supports all iOS video formats up to 30 FPS at 4k and 60 FPS at 1080 or below with no size or length restrictions, the company tells us.
Its SENS technology platform is being positioned as a differentiator here, in terms of VSCO’s capabilities, as it moves into video editing. Prior to now, the platform is what allowed the company to roll out support for the high-quality RAW file format in iOS, and the addition of short video clips within the app, according to VSCO co-founder and CEO Joel Flory, talking about SENS in an interview with Fast Company this June.
However, the video editing tool won’t be available to everyone who has the VSCO app installed – it’s a feature rolling out to paid “VSCO X” members only.
VSCO X is the company’s annual membership service, which charges users $19.99 per year for those who want access to new features on a monthly basis, including presets, tools, educational offerings and more.
The video editing tool will initially become available to VSCO X members on iOS, ahead of its launch on Android, says VSCO.
To use the feature, members launch the app then tap the banner in their Studio where the video editing tool is being announced.
Videos from your phone’s Camera Roll will then appear here in the Studio, and you can choose the one you want to edit. You can use presets from the VSCO X library to edit the video along with other standard editing tools, like Contrast or Saturation. When your edits are complete, you can save video back your Camera Roll, where you can choose to share it out to other social platforms.
“VSCO’s mission is to help people become better creators, and video is a creative frontier we’re increasingly passionate about and focused on,” explains Flory, of the new tool’s launch. “Video editing for VSCO X members is a first step into what we see as limitless possibilities for video editing tools on VSCO.”
VSCO today has an active community in its app, which consists primarily of younger people, the company notes. Eighty-eight percent of its monthly users are millennials or generation Z, and 70 percent of the community is creating daily. The company reported at the beginning of last year it had passed a key milestone by surpassing 30 million monthly active users in its app.
At the time, VSCO hinted it would expand its product and platform into new areas in the future. It also had then just brought on COO Bryan Mason, who had previously worked at Adobe managing business operations for the launch of Creative Cloud, M&A, and led biz dev.
As for the VSCO app itself, it’s currently a highly ranked #15 in the competitive “Photo & Video” category on the App Store, behind other big names like Instagram, YouTube, Snapchat, Google Photo, Musical.ly, Facebook Moments, and Adobe Photoshop.
The company hasn’t done much with video in the past. The closest it came to experimenting with other formats was with the launch of the GIF-making DSCO, which was folded into the main VSCO app in February.
The iOS version of the app is a free download here on the App Store. The Android version is due to arrive in the “coming weeks,” the company says. There are no plans to bring the video editing tools to desktop.",2017-08-01,1521956,https://tctechcrunch2011.files.wordpress.com/2017/08/vsco-video-editing.jpg?w=738,social/,"apps,video,photography,vsco",VSCO launches its first video editing tool,,https://techcrunch.com/2017/08/01/vsco-launches-its-first-video-editing-tool/
Katie Roof,Fundings & Exits,"Snap, the Snapchat parent, closed the day down just 1 percent Monday after the first phase of the dreaded lockup expiration, which meant that some insiders are now eligible to sell shares. The anticipation of a big sell-off had been putting downward pressure on the stock for weeks, but it appears that enough of that fear was already built into the stock price to withstand Day One.
But while venture investors and co-founders were able to sell shares today, many employees are still locked up until later in August. There’s also a quarterly earnings report before then.
This means that the next few weeks will still pose significant uncertainty for Snap investors. A positive earnings report on August 10 could send shares rising, but a lot of employees may exercise their right to sell shares once they are allowed to on August 14, which could send it back down. But if the next lockup period sees little movement, investors may breathe a sigh of relief and the stock could regain momentum.
It is not uncommon for stocks to face volatility in the first few months as a public company. But some say Snap’s timing was off, because competitor Instagram found significant success after copying its “stories” feature.
Bulls of Snap point out that Facebook also struggled in its early days as a public company, but over the past five years the stock has at least quadrupled. Twitter, on the other hand, saw its stock surge in its first few months post-IPO. Investors lost enthusiasm amid slowed user growth and the share price has since seen steep declines.
Snap priced its IPO at $17 per share in early March. The stock closed Monday at $13.67.",2017-07-31,1521700,https://tctechcrunch2011.files.wordpress.com/2017/07/snap-floating.png?w=738,social/,"finance,snap",Snap down just 1% after first wave of lockup expirations,snapchat,https://techcrunch.com/2017/07/31/snap-down-just-1-after-first-wave-of-lockup-expirations/
