authors,category,content,date,id,img_src,section,tags,title,topics,url
Ron Miller,Cloud,"One of the primary benefits of using Slack is the ability to communicate and share information across a company, but as usage scales it can sometimes lead to information overload and an inability to keep work organized. Pingpad released an update today to bring an organizational layer to Slack that could help teams keep their project information more orderly inside the communications tool.
“Most companies we work with spend 80 percent of their time in Slack, but the conversational UI is a blessing and a curse,” Pingpad CEO and co-founder Ross Mayfield told TechCrunch. “Slack is great at communication, but it doesn’t support collaboration and coordination. We help you get Slack organized,” he explained.
The update includes a new concept called Pingpad boards, which offers a Trello-like experience for organizing projects by content type such as open items, completed tasks and shared documents. Each of these items is more than a simple to-do task. They are each full-fledged documents unto themselves. Clicking any item on the board opens an editor for adding content.
While the board is separate from Slack, the work on the board is fully integrated in Slack via Pingpad Conversations.
“Today we have Pingpad Conversations that let you have a focused conversation on a task, a decision or content you are creating, which are synced across Slack or in the PIngpad Web App,” Mayfield explained.
That means if you share a note created in Slack, the Pingpad bot recognizes it as a note and allows you to see more information about it, while teeing up next actions such as providing feedback about the content or even closing the item when it’s completed. All changes get synced across Slack and Pingpad automatically.
Pingpad was first released last year as a stand-alone Wiki for use with Slack. You could create documents in Pingpad and share them inside Slack, but not much more. The update provides, not only the ability to create and share underlying project documents created in Pingpad, but also additional conversational structure for projects within Slack through on-going automated integration with Pingpad and the ability to collaborate with colleagues and move projects forward.
Not surprisingly, Mayfield doesn’t see this as additional set of activities, so much as a helper tool to make Slack users more productive. “What we are doing is helping things get done in the flow of the regular work where they are doing their work now,” he said.",2017-09-12,1539218,https://tctechcrunch2011.files.wordpress.com/2017/09/30298285936_0dae10d50f_k.jpg?w=738,startups/,"communication,collaboration,pingpad",Pingpad update brings organizational layer to Slack,slack,https://techcrunch.com/2017/09/12/pingpad-update-brings-organizational-layer-to-slack/
Romain Dillet,Entertainment,"French startup Soundcharts is building a sort of App Annie for music artists. This service gives you a ton of data about what’s playing on the radio around the world, what’s popular in Spotify playlists and more. The company just raised $3.1 million  (€2.65M) from Alven Capital, as well as Kima Ventures and Global Founders Capital.
Many big music labels already work with companies to get insights about radio airplay. They pay a ton of money to Nielsen to access this data for instance.
Soundcharts wants to level the playing field and add more data. Many people don’t tune into the radio to find new music. They subscribe to popular playlists on Spotify, they follow artists on Facebook and more. If you want to stay ahead of the game, airtime is not enough, at least not anymore.
“We want to be the Bloomberg Finance of music,” founder and CEO David Weiszfeld told me. “Or like what App Annie is doing for apps.”
Soundcharts has servers around the world listening to hundreds of radios at the same time. These servers are using music recognition technology like Shazam to turn an audio signal into structured data.
This way, you can browse by country, by station, by artist or by song and see who is playing what. You can compare your artists with your competitors, you can find out what’s popular and more. It’s also a good tool for festival programmers.
Soundcharts is also using Spotify’s API to index all public playlists and track changes. This way, when a Chvrches song is added to an official Spotify playlist, you can see it in Soundcharts. And if you’re looking for common trends, the service also tracks playlist growth. You’ll be the first to know if dubstep is making a comeback.
Finally, Soundcharts tracks Facebook likes, gives you a breakdown by country and tells you about growth. There are many social media analytics services out there, but it’s a nice way to make Soundcharts a one stop shop. Everybody can access all data, so it’s not limited to your own artists.
So far, 250 companies have signed up, including employees working for Universal Music, Sony Music and Warner Music, as well as independent labels, publishers and management companies. Those companies pay a recurring subscription to access Soundcharts.",2017-09-12,1539262,https://tctechcrunch2011.files.wordpress.com/2016/01/shutterstock_178918328.jpg?w=738,startups/,france-newsletter,Soundcharts is an analytics tools for music artists and labels,,https://techcrunch.com/2017/09/12/soundcharts-is-an-analytics-tools-for-music-artists-and-labels/
Ron Miller,Cloud,"Software quality-assurance testing has sometimes taken a backseat in today’s rush-rush agile development environment. Into the breach has stepped on-demand testing startups like Test IO, giving developers easy access to a stable of qualified QA testers.
The company announced a new plug-in today that embeds the Test IO service directly into the Atlassian Jira development workflow tool. The tool is available in the Atlassian Marketplace.
Once installed, developers simply click the Test IO button directly in the Jira interface to select their testing parameters and start the workflow. The service then locates available testers who have the expertise and equipment the developer requires, Test IO CEO Philip Soffer explained.
Soffer says they have a team of 30,000 vetted software testers, who get cross-checked by human supervisors until they reach a consistent testing level. Each person is ranked by their quality, availability and other factors. When a programmer asks for someone with a specific skill and equipment, they get routed to the most qualified person currently available online who matches the requirements. If it requires more than one skill, the testing request could get routed to multiple testers simultaneously. The idea is to get the QA completed as quickly and accurately as possible under real-world testing conditions.
Upon completion of the review, a report with screenshots and screen cam movies showing problems is sent back immediately to the programmer with a list of problems. Developers can communicate directly with testers in the interface if they have questions about the review.
 
Given that 70 percent of Test IO customers are using Jira, it made sense for the company to make it as simple as possible to access the service. Without the Jira plug-in, developers would need to open their browser, go to the Test IO website, sign in, pick their testing parameters and upload the material to test. Much of that is taken care of with the embedded tool, and programmers never have to leave Jira to request testing or review the results.
Test IO was founded in 2011 in Berlin, and still has an office there, but it’s headquartered in San Jose now. The startup has been almost doubling revenue every year, according to Soffer, and received $5 million funding in 2015.",2017-09-12,1538993,https://tctechcrunch2011.files.wordpress.com/2017/09/gettyimages-697538583.jpg?w=738,startups/,"jira,atlassian,test-io",Programmers can now access Test IO code QA service in Jira development tool,,https://techcrunch.com/2017/09/12/test-io-is-now-integrated-directly-in-jira-for-on-demand-qa-testing/
Steve O'Hear,Europe,"Marketplace banking — the idea that your bank will provide you with access to various third-party money-related apps and services within its own app — has long been championed by fintech startups, whilst upcoming Open Banking/PSD2 legislation in the U.K. and EU, respectively, will make third-party app integration an inevitable reality. That’s seeing a number of challenger banks skating to where the puck is going, including London-based Starling Bank, which today is launching the Starling Marketplace.
Billed by the digital-only challenger bank as a new concept in banking, the Starling Marketplace puts products from other fintech providers (and in the future “lifestyle products,” because nearly every business is going to be tempted to jump onboard the Open Banking train) within “an easily browsed ecosystem” accessible within the Starling app.
Partnering companies integrate with Starling Bank via the challenger bank’s Open Banking-compliant APIs, although, as I’ll explain below, are integrating more deeply than simply making use of those APIs, which any third-party developer, once vetted, can potentially do.
The first fintech company to be added to the Starling Marketplace, and an example of the deepest kind of integration we are likely to see, is Flux, the itemised receipt and rewards startup based in London. Founded by Tom Reay, Matty Cusden-Ross, and Veronique Barbosa, all former early employees at Revolut, the company has built a software platform that bridges the gap between the itemised receipt data captured by a merchant’s point-of-sale (POS) system and what little information typically shows up on your bank statement or mobile banking app.
The Starling integration sees Flux send real-time itemised receipts to the Starling app when a customer pays with their Starling card at any of Flux’s retail partners, which so far includes all 111 EAT stores in the U.K. and Bel-Air. As early as next week, Flux will also enable Starling users to get automated loyalty points with cash-back for Flux-supported purchases, without the need for paper coupons. Starling Bank users will need to activate Flux from the Marketplace section of the Starling app to instantly link their card.
“This is our first native integration, where you can switch on Flux from in app, and our first full bank partnership,” Flux’s Cusden-Ross tells TechCrunch. “Starling customers should switch on Flux because we’ll help them finally rid their wallets of paper receipts and paper loyalty cards without asking them to download or setup anything extra. We also think Starling customers are particularly interested in tracking their financial life in real-time and would agree it’s insane that today the only way to keep track of exactly what we buy is via little bits of paper”.
The framing of Starling’s Flux integration as a “first full bank partnership” refers to the fact that Flux originally launched with rival challenger bank Monzo, but only in a very limited pilot that restricts the number of users that can be activated as Monzo readies its own API and marketplace banking offer.
“The users we do have have been really positive on the experience and have been driving our word of mouth sign-ups to sky-rocket, they’re all patiently on a waitlist and we’re working with Monzo to understand timelines for next steps. The on-boarding experience for Monzo is also a pilot version where the user is currently on-boarding through our website and not natively in Monzo,” explains Cusden-Ross.
In a call with Megan Caywood, Chief Platform Officer at Starling Bank, she explained that the Flux partnership, when/if Starling users choose to activate the functionality, enables a greater detail of spending data to be displayed within the Starling app for purchases made at merchants that support Flux. By default, Starling users can see the retailer’s name, amount spent, date and location (complete with a map), but Flux goes further by displaying the item bought, VAT and any available loyalty stamps.
Zooming out a bit further, Caywood says that Starling third-party integrations fall into three categories. Flux and the bank’s upcoming partnership with TransferWise are examples of the deepest type of Starling app integration but isn’t typical.
Instead, whilst they’ll be discoverable and can be authorised via something akin to an app store within the Starling app, most Marketplace apps will only send back and display a limited amount of data in the form of a dashboard or ‘widget’ (my words, not Caywood’s). If I understand correctly, in certain instances this trade-off reduces the regulatory burden on Starling and, crucially, is a good compromise to stop the Starling app from becoming bloated.
A third category of integration are apps that simply make use of Starling’s API. Right now, these include Tail, the local offers startup I recently covered, or roundups app Moneybox, which use the API to authenticate, access and build on top of various levels of your Starling bank account data and functionality, with your permission, of course.
“TransferWise will be one end of the spectrum, being deeply integrated, whereas Moneybox is at the other end of the spectrum where they just integrate our API but don’t appear in Starling,” Caywood tells me. “The Marketplace portion of the app is a hybrid – where an app has integrated our API and we have integrated theirs, so users can find them and connect to them via the Starling app, and have a dashboard in Starling that gives an overview”.
Meanwhile, I’m hearing that Flux has closed $1.5 million in seed funding led by PROfounders. I also understand that Anthemis, which has invested in other fintech companies such as Currency Cloud and Azimo, participated in the round.",2017-09-12,1538647,https://tctechcrunch2011.files.wordpress.com/2017/09/flux-receipt-in-starling.png?w=738,startups/,"starling-bank,flux","Starling Bank launches Marketplace, integrates with itemised receipt and rewards startup Flux",,https://techcrunch.com/2017/09/12/starling-bank-marketplace/
Anthony Ha,Mobile,"EEVO‘s goal, in the words of co-founder and CEO Alejandro Dinsmore, is “democratizing the creation and delivery of immersive experiences.”
In other words, the Brooklyn startup aims to help publishers and other content creators build virtual reality experiences for smartphones without making a big investment. In fact, to use EEVO’s “Composer,” they only need 360-degree video and other media assets — no programming required.
EEVO first raised $1 million in angel funding in 2015. Since then, it participated in Techstars NYC and recently closed another $1.3 million in funding from Eagle Advisors, FundersClub, 37 Angels and others.
It also provided the technology behind the new Taster smartphone app from the BBC, which offers virtual reality experiences tied to BBC shows like Planet Earth II.
“The technology EEVO supply for our BBC Taster VR app for iPhone and Android makes creating interactive 360 video a lot easier than it has been before,” said BBC Senior Product Manager David Johnston in a statement. “The Composer window is simple enough that a content producer can use it but has enough complexity that we can try exciting new formats for the medium.”
Dinsmore said that publishers like the BBC are less focused on attracting a huge audience for their VR initiatives, and more on seeing how people respond as they experiment. And when that’s the goal, it makes less sense to spend hundreds of thousands of dollars on a single project — instead, publishers need to find tools that allow them to create VR content quickly and consistently.
“One of the interesting shifts that we see in the ecosystem is the alignment between expectations and reality is much closer,” Dinsmore said.  “People are looking to build an internal capability around creating compelling experiences in VR and AR, rather than trying to get 1 million downloads of a VR app.”",2017-09-11,1539047,https://tctechcrunch2011.files.wordpress.com/2017/07/taster-vr.jpg?w=738,startups/,eevo,"EEVO, a startup powering VR apps for the BBC and others, raises $1.3M",,https://techcrunch.com/2017/09/11/eevo-a-startup-powering-vr-apps-for-the-bbc-and-others-raises-1-3m/
Megan Rose Dickey,Startups,"Darkstore, the on-demand fulfillment startup, recently partnered with T-Force Final Mile to expand to 33 additional markets across the nation. This brings Darkstore’s total list of markets to 40, which includes San Francisco, Los Angeles, Portland, Miami, Atlanta, Boston, Reno and Austin.
T-Force Final Mile is a last-mile delivery company that delivers items for IKEA, Office Depot and Amazon. Thanks to the partnership, Darkstore will be able to use T-Force’s 40 warehouses across the country as fulfillment centers.
In order to expand its customer base, Darkstore has also launched a hosted shopping cart, which makes it easy for e-commerce brands to offer on-demand delivery to its customers with just a single line of code.
Darkstore’s partnership with T-Force and the launch of its hosted shopping cart is part of Darkstore’s goal to become an “invisible retailer,” Darkstore founder Lee Hnetinka told me last week.
Darkstore works by exploiting excess capacity in storage facilities, malls and bodegas and enables them to be fulfillment centers with just a smartphone. The idea is that brands without local inventory can store it in a Darkstore and then ship out same-day. Darkstore doesn’t charge brands anything to store inventory, but charges 3 percent per item that leaves Darkstore, with a minimum of $2 and a maximum of $20.
When it comes to actual deliveries, Darkstore partners with companies like AxleHire and UberRUSH in San Francisco. In other markets, Darkstore uses services like Deliv and other local courier companies the brand wants to use.
Darkstore’s roster of customers includes mattress startup Tuft & Needle, premium headphones maker Master & Dynamic, clothing brand Wildfang and sofa startup Burrow.
Darkstore first launched last May. Since then, Darkstore has gone on to raise more than $1.5 million in funding. In April, following a $1.4 million round of funding from PivotNorth, Darkstore’s goal was to hit $110 million worth of products fulfilled by the end of this year. Darkstore hit that metric “faster than we anticipated,” Hnetinka said.
On average, Darkstore makes $16.50 per order, with an average order value of $550.22. In the last year, Darkstore has seen 25 percent month over month growth of revenue and orders.",2017-09-11,1538876,https://tctechcrunch2011.files.wordpress.com/2017/04/darkstore-lee-march-2017.png?w=738,startups/,darkstore,Darkstore wants to be the ‘invisible retailer’,,https://techcrunch.com/2017/09/11/darkstore-wants-to-be-the-invisible-retailer/
Alex Wilhelm,Europe,"

Looking at the number of exits produced and the total dollar volume those liquidity events commanded, the European startup scene has shown growth over the past year.
That fact comes from the Startups M&A 2017 Report — made in partnership with Crunchbase and Mind the Bridge. The report details the growth and maturation of the global startup scene, with a particular focus on the European continent and its most recent exit results.
This is the second time Crunchbase and Mind the Bridge have worked together to dive into the world of European startups. Last year the data, as noted on TechCrunch at the time, indicated that in the last half decade “U.S. companies have purchased about four times as many startups as European acquirers.”
So how much has changed since the last report?
The number of global startup exits from 2011 to 2017 has shown rapid growth, especially since 2014, a year that could be fairly tagged as one of the peaks in the unicorn cycle. According to the report, the 12-month period ending July, 2017 saw 4,217 startup exits, up from 2,976 in the preceding period.
However, that growth was not mirrored in the value of those exits. Of course, we are dealing with partial exit numbers, as many liquidity events are never price-disclosed. Regardless of that caveat, the following chart was eye-catching:

(Date range: July 2010 to June 2017. From the document: “Annual data refers to the period July (previous)-June (listed).”)
Even though total deal volume increased, there are three possibilities that spring to mind concerning the deceleration in exit dollar worth of those startups:
Regardless, the 2017 period as listed above set new records. This implies, with caveats, that the environment is still quite good for startups looking to tap out, trade in or join up.
Writing from Silicon Valley, it’s easy to forget that other parts of California exist. But in addition to the rest of California, it turns out whole other continents feature startup activity.
For instance, it isn’t hard to find enthusiasm about Latin America. And we can even find a little bit too much exuberance in certain sectors of the Chinese startup world. Now let’s narrow the sight on Europe, as the report has several data points concerning the continent that are worth our time.
First, cutting down from the above chart here are the exit numbers, broken down by geographic region:

In the listed 2016 period, European exits accounted for just 42.5 percent of the U.S. total. In the 2017 period, that number had risen to 52.6 percent. Of course, the raw number of U.S. exits grew dramatically over the same period. So what’s the implication? In short, the European scene, despite growth in the U.S. market, managed to grab more relative exit share.
That’s pretty bullish. Now here are the same charts tracking known exit value:

Running the same numbers, here’s what we can say: In the 2016 period, European startup exits were worth just 30.6 percent of their U.S. counterparts. In the 2017-period, that number grew to 50.9 percent.
However, as the value of U.S. startup exits fell, we could be seeing the specter of undisclosed exit values coming to roost. How likely it is that the aggregate (know and unknown) dollar value was down in the U.S. compared to the year before is up to you to determine.
Regardless, the value of European startup exits went up as its deal volume rose.
Notable in the report is cross-border startup M&A between the U.S. and Europe. Given the strong trade ties between the two areas, it’s perhaps not surprising that there is quite a lot of cross-Atlantic startup deal making.
Here are three key data points:
Summing the three, both the U.S. and Europe largely conduct M&A deals inside their own borders, which isn’t shocking. Geographical proximity counts for a lot, even in our digital age, given the wildly varying local laws concerning IP, taxes and more. But that fact doesn’t stop the continents from buying from each other. In fact, of the companies that European startups buy, a quarter were from the U.S. They were purchased at high cost, it seems, as evinced by the 58 percent number. And on the other end of the ledger, U.S.-based companies were responsible for more than a third of European startup acquisitions.
That all points to a robust cross-Atlantic startup M&A market. What will become of it when a nearly inevitable correction occurs remains to be seen. For now, times are good.",2017-09-11,1538947,https://tctechcrunch2011.files.wordpress.com/2017/09/530833852.jpg?w=738,startups/,"mergers-and-acquisitions,exits","As global startup exits grow, Europe sees its profile rise",,https://techcrunch.com/2017/09/11/as-global-startup-exits-grow-europe-sees-its-profile-rise/
Katie Roof,Automotive,"Autonomous vehicle startup Zoox is in talks with Japanese investment firm SoftBank to raise more funding. We’ve confirmed the news, which was first reported by Axios. 
We’re hearing the discussions are in the early stages and nothing has been finalized, but that SoftBank has been interested in Zoox for a while. The startup is also talking to other unnamed potential investors.
Zoox presently has a valuation above $1.5 billion and previously raised capital from Draper Fisher Jurvetson, Lux Capital and others. Axios is reporting that the SoftBank conversations have been in the $3 billion to $4 billion valuation range.
Building vehicles is a capital-intensive business, so it’s no surprise that Zoox would seek more funding. And SoftBank’s Vision Fund has about $100 billion to invest, so the team is looking for opportunities to write big checks.
Zoox has been quietly building self-driving cars, sharing little detail about its plans. We’re hearing that the group has explored creating an Uber-like on-demand service.
The race to build self-driving cars has been heating up. Uber and Alphabet’s Waymo are amongst the many companies that have been building prototypes.
Zoox was founded in 2014 by Jesse Levinson, who came from Stanford’s self-driving car group, and Tim Kentley-Klay, an entrepreneur from Australia. The Menlo Park-based startup has been hiring employees from companies like Tesla, Alphabet and Apple.
We’ve reached out to Zoox for comment.",2017-09-11,1538850,https://tctechcrunch2011.files.wordpress.com/2017/09/gettyimages-819235404.jpg?w=738,startups/,"self-driving-cars,softbank,zoox",Zoox in talks with SoftBank to fund self-driving cars,,https://techcrunch.com/2017/09/11/zoox-in-talks-with-softbank-to-fund-self-driving-cars/
Steve O'Hear,Europe,"Well, this is quite a coup. Entrepreneur First (EF), the London-headquartered company builder that invests in individuals “pre-team, pre-idea” to help create new technology startups, has raised $12.4 million in new funding led by Silicon Valley’s Greylock Partners.
The investment also sees Greylock partner and co-founder of LinkedIn Reid Hoffman join the board. In a call, Hoffman described EF as an incubation model that “contradicts common wisdom,” and exactly the sort of idea he seeks to back.
Other investors joining the round include Mosaic Ventures (I understand Mosaic’s Toby Coppel first introduced Hoffman to EF), Founders Fund, Lakestar Capital and Deep Mind founders Demis Hassabis and Mustafa Suleyman.
Notable is that a number of EF alumni are also investing. They are Rob Bishop and Zehan Wang of Magic Pony Technology — the AI startup sold to Twitter for a reported $150 million and the company builder’s only financially significant exit to date — and Bryan Baum, who co-founded Represent, which was sold for a reported $100 million but went through the program before EF insisted on taking a stake in the companies it helps create.
It should also be noted that the new funding round is for operational costs and to further scale the EF program. In other words, it is entirely separate from the company builder’s investment fund from which it directly invests in the founders and startups it helps create. Therefore, this is more akin to EF as a startup in its own right raising funding.
Founded back in 2011 by Alice Bentinck and Matt Clifford, EF bills itself as a “talent first” investor that targets the best technical and domain talent in Europe and Singapore — both recent graduates and also people already working at tech companies — and invites them to apply to its six-month program where they find co-founders and in turn found startups.
The EF program includes financial support in the form of a monthly stipend for living costs while founders find their co-founders and decide on an idea. This is then followed by pre-seed funding, in addition to office space, legal and administrative support and mentoring and advice from the EF team and external entrepreneurs from the wider U.K. and Singapore startup scene. There’s also a separate follow-on fund to co-invest in alumni companies at the seed and Series A stage.
The idea is to help talented individuals become entrepreneurs, and companies be founded, that otherwise might not. To date, EF says it has helped more than 500 individuals on its program, who have built more than 100 companies with a total (mostly on paper) valuation exceeding $1 billion.
“Even though I don’t like to invest outside of Silicon Valley, the ability to create a portfolio of great entrepreneurship and great companies is something I treat as a personal mission,” Hoffman tells me, noting that Bentinck and Clifford have created a “great model for creating new, deep tech companies on an incubation basis.”
“I think where it’s helpful is when you have depth of tech talent, creativity, an interest in creating companies but an as yet only partially developed entrepreneurial culture,” he says when asked why a model like EF is needed outside Silicon Valley. (Separately, Clifford tells me EF has no plans to expand to the U.S.)
I recount how in EF’s early days — albeit before it was anything like proven — a number of VCs I spoke to had doubts the company builder’s “pre-team, pre-idea” model could work. Hoffman sounds unsurprised.
“The number of incubators and accelerators that have failed is huge,” he says, “so what happens is that most VCs tend to be ‘look, the real entrepreneurs are just willing to go and do it themselves,’ and I would say that is common sense wisdom. Common sense wisdom has a breadth of truth to it, [but] I like to look at where the common sense wisdom has a limitation and where there is a big opportunity.”
Hoffman says he can easily see “a universe in which there’s 20 or 30 or 40 cities, maybe even 50, where Entrepreneur First is integral to creating a set of interesting tech companies in those areas.” “You can reach scale if you get the formula right,” he argues, pointing to how Silicon Valley’s Y Combinator has grown in the last decade.
So why hasn’t anyone cloned EF’s model verbatim? Clifford says it’s partly network effects — a program like EF becomes more valuable the more quality founders and companies it adds — and whilst Reid doesn’t dispute this, the answer may be even simpler.
“The reason why they haven’t been copied yet is that people don’t have a full recognition of the really interesting thing that Entrepreneur First is doing,” he says. “And of course they try to keep some of the secret sauce under the covers, too.”
Before I wrap up our call, I turn the subject to the thorny issue of Brexit. Given that a large part of EF’s current program takes place in London but attracts applicants from all over Europe, was the U.K.’s decision to vote to leave the EU a consideration before Greylock decided to invest?
“I definitely thought about it,” says Hoffman. “The impact will I think be relatively harsh over the next five or 10 years, starting with the fact that I think people are under the illusion that there is an easy divorce from the EU.”
With that said — and factoring in that we don’t yet know what a post-Brexit world will look like — he reckons there’s still “easily enough headroom” in the U.K. to create world transforming companies.",2017-09-11,1538448,https://tctechcrunch2011.files.wordpress.com/2017/03/screen-shot-2017-03-07-at-14-19-34.png?w=738,startups/,"greylock-partners,entrepreneur-first","Company builder Entrepreneur First raises $12.4M led by Greylock, Reid Hoffman joins board",reid-hoffman,https://techcrunch.com/2017/09/11/ef-greylock/
Ron Miller,Enterprise,"Data Artisans, the business arm of open source tool, Apache Flink, announced an early-access release of the commercial version of their platform today that includes a new tool for managing streaming applications.
Kostas Tzoumas, CEO at Data Artisans, says managing applications on a real-time streaming product presents some serious challenges for customers, and the new Application Manager is designed to solve this.
While their larger Flink users like Netflix, Alibaba or ING have the resources and skill to build such a tool to manage and monitor high-volume streaming activity themselves, the average enterprise doesn’t have that luxury, Tzoumas said.
These customers often build applications that have to interact with a number of external systems, all while trying to process high volumes of data in near real time. The company created the management piece to reduce the complexity associated with this process, Tzoumas explained.
The new tool provides a central management console for all of the streaming activity running through Flink including the ability to view streaming data sources, developer workflows, service deployment architecture and logging and metrics tools.
Beyond managing all of the underlying services that interact with the Apache Flink streaming applications, it also allows developers to manage the applications development process, then launch their applications using a container orchestration tool like Kubernetes.
What’s more, it keeps an audit trail of all user actions related to the Apache Flink stream should a team need to retrace its steps after deployment.
The company founders, Tzoumas and CTO Stephen Ewen, built Apache Flink while still in college, then went onto found Data Artisans in 2014 as the commercial arm of the company. They began with a standard open source business model, helping customers support Apache Flink and also acting as consultants to help companies build and launch their own Apache Flink streaming applications. But as they worked with customers, they saw the missing management tool as another commercial opportunity.
The company is based in Berlin and has raised nearly $7 million. Users download Apache Flink 10,000 times a month. The new commercial version should be generally available toward the end of 2017 or the beginning of 2018.",2017-09-11,1538568,https://tctechcrunch2011.files.wordpress.com/2017/09/gettyimages-545863969.jpg?w=738,startups/,"open-source,apache-flink",Data Artisans announces commercial Application Manager for open source Apache Flink,,https://techcrunch.com/2017/09/11/data-artisans-announces-commercial-applications-manager-for-open-source-apache-flink/
